reference_date,jurisdiction_id,most_serious_charge_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_most_serious_charge
2021-06-30,ACT,ANZSOC_103,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R45C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,103 Manufacture or cultivate illicit drugs
2021-06-30,ACT,ANZSOC_104,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R46C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,104 Possess and/or use illicit drugs
2021-06-30,ACT,ANZSOC_11,prisoner-count,person,3,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R48C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,11 Prohibited and regulated weapons and explosives offences
2021-06-30,ACT,ANZSOC_111,prisoner-count,person,3,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R49C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,111 Prohibited weapons/explosives offences
2021-06-30,ACT,ANZSOC_112,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R50C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,112 Regulated weapons/explosives offences
2021-06-30,ACT,ANZSOC_12,prisoner-count,person,4,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R52C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,12 Property damage and environmental pollution
2021-06-30,ACT,ANZSOC_121,prisoner-count,person,4,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R53C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,121 Property damage
2021-06-30,ACT,ANZSOC_13,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R55C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,13 Public order offences
2021-06-30,ACT,ANZSOC_14,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R57C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,14 Traffic and vehicle regulatory offences
2021-06-30,ACT,ANZSOC_141,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R58C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,141 Driver licence offences
2021-06-30,ACT,ANZSOC_143,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R59C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,143 Regulatory driving offences
2021-06-30,ACT,ANZSOC_15,prisoner-count,person,20,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R61C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,"15 Offences against justice procedures, government security and government operations"
2021-06-30,ACT,ANZSOC_151,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R62C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,151 Breach of custodial order offences
2021-06-30,ACT,ANZSOC_152,prisoner-count,person,4,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R63C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,152 Breach of community-based orders
2021-06-30,ACT,ANZSOC_153,prisoner-count,person,4,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R64C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,153 Breach of violence and non-violence orders
2021-06-30,ACT,ANZSOC_154,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R65C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,154 Offences against government operations
2021-06-30,ACT,ANZSOC_155,prisoner-count,person,6,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R66C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,155 Offences against government security
2021-06-30,ACT,ANZSOC_156,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R67C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,156 Offences against justice procedures
2021-06-30,ACT,ANZSOC_16,prisoner-count,person,0,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R69C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,16 Miscellaneous offences
2021-06-30,ACT,TOTAL,prisoner-count,person,129,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R71C9,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,ACT,Total
2021-06-30,AUS,ANZSOC_01,prisoner-count,person,778,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R6C10,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,Aust.,01 Homicide and related offences
2021-06-30,AUS,ANZSOC_011,prisoner-count,person,545,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R7C10,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,Aust.,011 Murder
2021-06-30,AUS,ANZSOC_012,prisoner-count,person,162,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R8C10,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,Aust.,012 Attempted murder
2021-06-30,AUS,ANZSOC_013,prisoner-count,person,74,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R9C10,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,Aust.,013 Manslaughter and driving causing death
2021-06-30,AUS,ANZSOC_02,prisoner-count,person,5408,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R11C10,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,Aust.,02 Acts intended to cause injury
2021-06-30,AUS,ANZSOC_021,prisoner-count,person,5011,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R12C10,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,Aust.,021 Assault
2021-06-30,AUS,ANZSOC_029,prisoner-count,person,397,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R13C10,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,Aust.,029 Other acts intended to cause injury
2021-06-30,AUS,ANZSOC_03,prisoner-count,person,1667,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R15C10,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,Aust.,03 Sexual assault and related offences
2021-06-30,AUS,ANZSOC_031,prisoner-count,person,1388,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R16C10,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,Aust.,031 Sexual assault
2021-06-30,AUS,ANZSOC_032,prisoner-count,person,279,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_31,R17C10,sha256:4cf6a915fd7bdfdd0b7fe825868e608fccae619393175002f4818a942f9ff1a9,prisoners-in-australia,sha256:cfe65ebd564115dfa67f88211cd4db3366e77dd907cb19ce7f09bc0bff9446ef,tidy.table-family-acceptance/v1,sha256:9e75d8bc10d87f8d3ab16e3db982cb13c2f6aaa47da2ac96b580b30a654998d6,sha256:5e43553eb31d43d3a0160ff24ed477c4e3d38bf6098095160e807ce771a96c97,sha256:3cecea63434acda61d5570c03b53a769d13b3f4bfd9b3b9eb0c2bd3150e3198b,openai-codex/gpt-5.6-sol,replay:sha256:8d59a9bcfbac19d340bd330f85118af760f059b1f1ca0f7ad9a29bc5b83c116f,Aust.,032 Non-assaultive sexual offences
