publication_vintage_date,reference_date,age_group_id,sex_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_sex,raw_observation_period,raw_statistic_basis
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2019_20_6d3dcb6c,OFFENDER_RATE_bf190e83,published-value,published-unit,326.2,observed,326.2,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C30,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2019–20(b),Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,984,observed,984,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C14,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2020–21,Number
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2020_21_d6db3b1d,OFFENDER_RATE_bf190e83,published-value,published-unit,294,observed,294,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C31,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2020–21(b),Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,972,observed,972,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C15,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2021–22,Number
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2021_22_dd8903a1,OFFENDER_RATE_bf190e83,published-value,published-unit,289.9,observed,289.9,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C32,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2021–22,Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,1002,observed,1002,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C16,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2022–23,Number
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2022_23_0d9e498b,OFFENDER_RATE_bf190e83,published-value,published-unit,295.9,observed,295.9,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C33,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2022–23,Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2023_24_275b6c33,NUMBER_a081e07b,published-value,published-unit,961,observed,961,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C17,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2023–24,Number
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2023_24_275b6c33,OFFENDER_RATE_bf190e83,published-value,published-unit,280.3,observed,280.3,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C34,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2023–24,Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2024_25_a2e07178,NUMBER_a081e07b,published-value,published-unit,825,observed,825,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C18,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2024–25,Number
2025-06-30,2025-06-30,10_11_YEARS_ee891258,MALES_66d5f994,2024_25_a2e07178,OFFENDER_RATE_bf190e83,published-value,published-unit,239.9,observed,239.9,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R8C35,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Males,2024–25,Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2008_09_f695681e,NUMBER_a081e07b,published-value,published-unit,2265,observed,2265,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C2,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2008–09,Number
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2008_09_f695681e,OFFENDER_RATE_bf190e83,published-value,published-unit,415,observed,415,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C19,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2008–09,Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2009_10_d4eb8e50,NUMBER_a081e07b,published-value,published-unit,2502,observed,2502,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C3,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2009–10,Number
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2009_10_d4eb8e50,OFFENDER_RATE_bf190e83,published-value,published-unit,456.2,observed,456.2,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C20,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2009–10,Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2010_11_bcb455ae,NUMBER_a081e07b,published-value,published-unit,2312,observed,2312,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C4,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2010–11,Number
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2010_11_bcb455ae,OFFENDER_RATE_bf190e83,published-value,published-unit,419.8,observed,419.8,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C21,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2010–11,Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2011_12_dd65d86c,NUMBER_a081e07b,published-value,published-unit,2039,observed,2039,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C5,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2011–12,Number
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2011_12_dd65d86c,OFFENDER_RATE_bf190e83,published-value,published-unit,369.4,observed,369.4,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C22,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2011–12,Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2012_13_94552411,NUMBER_a081e07b,published-value,published-unit,1922,observed,1922,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C6,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2012–13,Number
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2012_13_94552411,OFFENDER_RATE_bf190e83,published-value,published-unit,348.1,observed,348.1,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C23,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2012–13,Offender rate(a)
2025-06-30,2025-06-30,10_11_YEARS_ee891258,PERSONS_4d6dccab,2013_14_4115b20a,NUMBER_a081e07b,published-value,published-unit,1781,observed,1781,sha256:425ef30215df3e269584b40e010e31a29dd96a2ba744d96e4c5c5c528ae7134e,Table 23,R18C7,sha256:837c53aedf85e350451d7e46d84c636b7a666363802fd65a66bcf80892524bbf,RecipeV01,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,sha256:397e7b09832e6b1280d266c0efa57f7edbf592da9454917017bdf82c0bdbe95f,recorded-crime-offenders,sha256:0060030267dcb0e4baf0de5751ae3c3832cb68bb42886bf10956bb5dfbfcf81c,tidy.table-family-acceptance/v2,sha256:a9c73244aa9f7347646eb82c470c4541a18b23d58d9553fff95185f8e11ed3b1,sha256:3857b9fee4cd6900479a497bdeef527a94bf451aab3806fbb6316cf2c96cdad9,sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:89914b2cc516b55ba5d97668644eb2ba28a4b334c3527983412aeaa327cea83e,10–11 years,Persons(c),2013–14,Number
