publication_vintage_date,reference_date,principal_offence_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_statistic_basis
2023-06-30,2012-06-30,ANZSOC_081,2012-06-30,COUNT,offender-count,person,4929,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R30C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,081 Motor vehicle theft,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_081,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,25.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R30C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,081 Motor vehicle theft,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_082,2012-06-30,COUNT,offender-count,person,54873,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R31C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,082 Theft (except motor vehicles),2011–12,Number
2023-06-30,2012-06-30,ANZSOC_082,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,279.4,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R31C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,082 Theft (except motor vehicles),2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_083,2012-06-30,COUNT,offender-count,person,4074,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R32C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,083 Receive or handle proceeds of crime,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_083,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,20.7,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R32C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,083 Receive or handle proceeds of crime,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_09,2012-06-30,COUNT,offender-count,person,8690,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R34C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,09 Fraud/deception(j),2011–12,Number
2023-06-30,2012-06-30,ANZSOC_09,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,44.2,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R34C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,09 Fraud/deception(j),2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_091,2012-06-30,COUNT,offender-count,person,6439,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R35C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,091 Obtain benefit by deception,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_091,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,32.8,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R35C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,091 Obtain benefit by deception,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_092,2012-06-30,COUNT,offender-count,person,412,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R36C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,092 Forgery and counterfeiting,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_092,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,2.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R36C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,092 Forgery and counterfeiting,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_093,2012-06-30,COUNT,offender-count,person,131,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R37C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,093 Deceptive business/government practices,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_093,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,0.7,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R37C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,093 Deceptive business/government practices,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_099,2012-06-30,COUNT,offender-count,person,1635,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R38C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,099 Other fraud and deception offences,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_099,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,8.3,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R38C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,099 Other fraud and deception offences,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_10,2012-06-30,COUNT,offender-count,person,60729,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R40C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,10 Illicit drug offences(k),2011–12,Number
2023-06-30,2012-06-30,ANZSOC_10,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,309.2,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R40C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,10 Illicit drug offences(k),2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_102,2012-06-30,COUNT,offender-count,person,7333,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R41C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,102 Deal or traffic in illicit drugs,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_102,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,37.3,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R41C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,102 Deal or traffic in illicit drugs,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_103,2012-06-30,COUNT,offender-count,person,5885,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R42C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,103 Manufacture or cultivate illicit drugs,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_103,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,30,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R42C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,103 Manufacture or cultivate illicit drugs,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_104,2012-06-30,COUNT,offender-count,person,40239,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R43C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,104 Possess and/or use illicit drugs,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_104,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,204.9,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R43C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,104 Possess and/or use illicit drugs,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_11,2012-06-30,COUNT,offender-count,person,9651,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R45C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,11 Weapons/explosives,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_11,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,49.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R45C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,11 Weapons/explosives,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_12,2012-06-30,COUNT,offender-count,person,18385,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R47C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,12 Property damage and environmental pollution,2011–12,Number
2023-06-30,2012-06-30,ANZSOC_12,2012-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,93.6,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R47C20,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,12 Property damage and environmental pollution,2011–12,Offender rate(a)
2023-06-30,2012-06-30,ANZSOC_13,2012-06-30,COUNT,offender-count,person,69442,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 1,R49C5,sha256:78d9c2701eff32fb779fa35680c42481cbbfb601c754c362d3f9de172e962474,recorded-crime-offenders,sha256:6d91569dc3e552b53f6fad9bbd613da611b210995bca6238c00555aa2a954ea3,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:e3f5a6fc5e7e0644cf48de2b1b5d425ef81b27e0bced08431d9a73b0887be2b7,sha256:255b45d3d3ffa3a586e4dbd4c88702d834a6d9c35a575d58fa4a0141d3c9b945,human-authored/deterministic-map-v1,replay:sha256:84ee2b6fd230fca12a6be2b2887a6b2ecba06115b091803bb01c89073a593bb9,13 Public order offences(l),2011–12,Number
