publication_vintage_date,reference_date,principal_offence_id,aggregate_sentence_length_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_aggregate_sentence_length,raw_observation_period,raw_court_level
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_52_WEEKS_AND_OVER,2022-06-30,HIGHER_COURTS,defendant-count,person,242,observed,242,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R32C6,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,52 weeks & over,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_52_WEEKS_AND_OVER,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,1209,observed,1209,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R50C6,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,52 weeks & over,2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_MEAN_WEEKS,2022-06-30,ALL_COURTS,sentence-mean-duration,week,29.6,observed,29.6,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R14C8,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Mean (weeks),2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_MEAN_WEEKS,2022-06-30,CHILDRENS_COURTS,sentence-mean-duration,week,16,observed,16,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R68C8,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Mean (weeks),2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_MEAN_WEEKS,2022-06-30,HIGHER_COURTS,sentence-mean-duration,week,41.1,observed,41.1,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R32C8,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Mean (weeks),2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_MEAN_WEEKS,2022-06-30,MAGISTRATES_COURTS,sentence-mean-duration,week,33.5,observed,33.5,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R50C8,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Mean (weeks),2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_MEDIAN_WEEKS,2022-06-30,ALL_COURTS,sentence-median-duration,week,18.4,observed,18.4,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R14C9,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Median (weeks),2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_MEDIAN_WEEKS,2022-06-30,CHILDRENS_COURTS,sentence-median-duration,week,9.4,observed,9.4,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R68C9,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Median (weeks),2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_MEDIAN_WEEKS,2022-06-30,HIGHER_COURTS,sentence-median-duration,week,28,observed,28,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R32C9,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Median (weeks),2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_MEDIAN_WEEKS,2022-06-30,MAGISTRATES_COURTS,sentence-median-duration,week,21.3,observed,21.3,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R50C9,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Median (weeks),2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_TOTAL,2022-06-30,ALL_COURTS,defendant-count,person,9765,observed,9765,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R14C7,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Total,2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_TOTAL,2022-06-30,CHILDRENS_COURTS,defendant-count,person,2649,observed,2649,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R68C7,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Total,2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_TOTAL,2022-06-30,HIGHER_COURTS,defendant-count,person,1089,observed,1089,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R32C7,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Total,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_TOTAL,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,6031,observed,6031,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R50C7,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Total,2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_UNDER_13_WEEKS,2022-06-30,ALL_COURTS,defendant-count,person,3790,observed,3790,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R14C2,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Under 13 weeks,2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_UNDER_13_WEEKS,2022-06-30,CHILDRENS_COURTS,defendant-count,person,1577,observed,1577,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R68C2,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Under 13 weeks,2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_UNDER_13_WEEKS,2022-06-30,HIGHER_COURTS,defendant-count,person,91,observed,91,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R32C2,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Under 13 weeks,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_07_UNLAWFUL_ENTRY_WITH_INTENT,LENGTH_UNDER_13_WEEKS,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,2122,observed,2122,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R50C2,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,07 Unlawful entry with intent,Under 13 weeks,2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_08_THEFT,LENGTH_13_TO_UNDER_26_WEEKS,2022-06-30,ALL_COURTS,defendant-count,person,4061,observed,4061,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R15C3,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,08 Theft,13 to under 26 weeks,2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_08_THEFT,LENGTH_13_TO_UNDER_26_WEEKS,2022-06-30,CHILDRENS_COURTS,defendant-count,person,475,observed,475,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R69C3,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,08 Theft,13 to under 26 weeks,2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_08_THEFT,LENGTH_13_TO_UNDER_26_WEEKS,2022-06-30,HIGHER_COURTS,defendant-count,person,76,observed,76,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R33C3,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,08 Theft,13 to under 26 weeks,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_08_THEFT,LENGTH_13_TO_UNDER_26_WEEKS,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,3511,observed,3511,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R51C3,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,08 Theft,13 to under 26 weeks,2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_08_THEFT,LENGTH_26_TO_UNDER_39_WEEKS,2022-06-30,ALL_COURTS,defendant-count,person,2165,observed,2165,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R15C4,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,08 Theft,26 to under 39 weeks,2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_08_THEFT,LENGTH_26_TO_UNDER_39_WEEKS,2022-06-30,CHILDRENS_COURTS,defendant-count,person,189,observed,189,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R69C4,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,08 Theft,26 to under 39 weeks,2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_08_THEFT,LENGTH_26_TO_UNDER_39_WEEKS,2022-06-30,HIGHER_COURTS,defendant-count,person,74,observed,74,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R33C4,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,08 Theft,26 to under 39 weeks,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_08_THEFT,LENGTH_26_TO_UNDER_39_WEEKS,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,1897,observed,1897,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 11,R51C4,sha256:20e56f0c8b0f5bd083576a99184c0d68b9e4bd22ed5b904a2479fe7f686ca53a,criminal-courts-australia,sha256:4549b8a6b84fc267fdd476448da96fa1335f41410dac36e1aa09f9247d5fa804,tidy.table-family-acceptance/v1,sha256:3b9c03ad06c7f9dc03456f131d0fdd5e8cd64b63897f5a13bd2d149c729be2b0,sha256:b2383fce4969250d31d8ea6096d92fb05c875289925f9ed4c2bd7eb82b88a9f0,sha256:2d90b2eb61c9f2fb4ac2c5a16699f43195c6ef21f40376a1847f636922d05d70,human-authored/deterministic-map-v1,replay:sha256:171644cc9f65b0ddb6c35edc0717fc3389648b228b182d429fd2e38ec4b9d5b1,08 Theft,26 to under 39 weeks,2021–22,Magistrates' Courts
