publication_vintage_date,reference_date,indigenous_status_id,rate_basis_id,observation_period_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_indigenous_status,raw_rate_basis,raw_observation_period,raw_jurisdiction
2022-06-30,2012-06-30,RATE_RATIO,CRUDE,2012-06-30,NT,indigenous-to-non-indigenous-rate-ratio,ratio,8.7,observed,8.7,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R46C3,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2011–12,Northern Territory
2022-06-30,2012-06-30,RATE_RATIO,CRUDE,2012-06-30,QLD,indigenous-to-non-indigenous-rate-ratio,ratio,8.4,observed,8.4,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R19C3,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2011–12,Queensland
2022-06-30,2013-06-30,INDIGENOUS,AGE_STANDARDISED,2013-06-30,NSW,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,5142.7,observed,5142.7,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R12C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Age Standardised,2012–13,New South Wales
2022-06-30,2013-06-30,INDIGENOUS,AGE_STANDARDISED,2013-06-30,NT,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,9293.4,observed,9293.4,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R48C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Age Standardised,2012–13,Northern Territory
2022-06-30,2013-06-30,INDIGENOUS,AGE_STANDARDISED,2013-06-30,QLD,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,12120.1,observed,12120.1,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R21C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Age Standardised,2012–13,Queensland
2022-06-30,2013-06-30,INDIGENOUS,AGE_STANDARDISED,2013-06-30,SA,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,13962.8,observed,13962.8,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R30C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Age Standardised,2012–13,South Australia
2022-06-30,2013-06-30,INDIGENOUS,CRUDE,2013-06-30,NSW,crude-defendant-rate,per-100000-persons-aged-10-plus,5860,observed,5860,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R8C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Crude,2012–13,New South Wales
2022-06-30,2013-06-30,INDIGENOUS,CRUDE,2013-06-30,NT,crude-defendant-rate,per-100000-persons-aged-10-plus,10670.7,observed,10670.7,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R44C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Crude,2012–13,Northern Territory
2022-06-30,2013-06-30,INDIGENOUS,CRUDE,2013-06-30,QLD,crude-defendant-rate,per-100000-persons-aged-10-plus,13910.9,observed,13910.9,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R17C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Crude,2012–13,Queensland
2022-06-30,2013-06-30,INDIGENOUS,CRUDE,2013-06-30,SA,crude-defendant-rate,per-100000-persons-aged-10-plus,15287.2,observed,15287.2,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R26C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Crude,2012–13,South Australia
2022-06-30,2013-06-30,NON_INDIGENOUS,AGE_STANDARDISED,2013-06-30,NSW,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,950.6,observed,950.6,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R13C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Age Standardised,2012–13,New South Wales
2022-06-30,2013-06-30,NON_INDIGENOUS,AGE_STANDARDISED,2013-06-30,NT,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,985.7,observed,985.7,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R49C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Age Standardised,2012–13,Northern Territory
2022-06-30,2013-06-30,NON_INDIGENOUS,AGE_STANDARDISED,2013-06-30,QLD,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,1716.7,observed,1716.7,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R22C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Age Standardised,2012–13,Queensland
2022-06-30,2013-06-30,NON_INDIGENOUS,AGE_STANDARDISED,2013-06-30,SA,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,1486,observed,1486,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R31C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Age Standardised,2012–13,South Australia
2022-06-30,2013-06-30,NON_INDIGENOUS,CRUDE,2013-06-30,NSW,crude-defendant-rate,per-100000-persons-aged-10-plus,896.5,observed,896.5,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R9C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Crude,2012–13,New South Wales
2022-06-30,2013-06-30,NON_INDIGENOUS,CRUDE,2013-06-30,NT,crude-defendant-rate,per-100000-persons-aged-10-plus,1039.7,observed,1039.7,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R45C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Crude,2012–13,Northern Territory
2022-06-30,2013-06-30,NON_INDIGENOUS,CRUDE,2013-06-30,QLD,crude-defendant-rate,per-100000-persons-aged-10-plus,1652.9,observed,1652.9,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R18C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Crude,2012–13,Queensland
2022-06-30,2013-06-30,NON_INDIGENOUS,CRUDE,2013-06-30,SA,crude-defendant-rate,per-100000-persons-aged-10-plus,1359.5,observed,1359.5,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R27C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Non-Indigenous,Crude,2012–13,South Australia
2022-06-30,2013-06-30,RATE_RATIO,AGE_STANDARDISED,2013-06-30,NSW,indigenous-to-non-indigenous-rate-ratio,ratio,5.4,observed,5.4,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R14C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Age Standardised,2012–13,New South Wales
2022-06-30,2013-06-30,RATE_RATIO,AGE_STANDARDISED,2013-06-30,NT,indigenous-to-non-indigenous-rate-ratio,ratio,9.4,observed,9.4,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R50C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Age Standardised,2012–13,Northern Territory
2022-06-30,2013-06-30,RATE_RATIO,AGE_STANDARDISED,2013-06-30,QLD,indigenous-to-non-indigenous-rate-ratio,ratio,7.1,observed,7.1,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R23C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Age Standardised,2012–13,Queensland
2022-06-30,2013-06-30,RATE_RATIO,AGE_STANDARDISED,2013-06-30,SA,indigenous-to-non-indigenous-rate-ratio,ratio,9.4,observed,9.4,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R32C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Age Standardised,2012–13,South Australia
2022-06-30,2013-06-30,RATE_RATIO,CRUDE,2013-06-30,NSW,indigenous-to-non-indigenous-rate-ratio,ratio,6.5,observed,6.5,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R10C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2012–13,New South Wales
2022-06-30,2013-06-30,RATE_RATIO,CRUDE,2013-06-30,NT,indigenous-to-non-indigenous-rate-ratio,ratio,10.3,observed,10.3,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R46C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2012–13,Northern Territory
2022-06-30,2013-06-30,RATE_RATIO,CRUDE,2013-06-30,QLD,indigenous-to-non-indigenous-rate-ratio,ratio,8.4,observed,8.4,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R19C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2012–13,Queensland
2022-06-30,2013-06-30,RATE_RATIO,CRUDE,2013-06-30,SA,indigenous-to-non-indigenous-rate-ratio,ratio,11.2,observed,11.2,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R28C4,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Ratio,Crude,2012–13,South Australia
2022-06-30,2014-06-30,INDIGENOUS,AGE_STANDARDISED,2014-06-30,NSW,age-standardised-defendant-rate,per-100000-persons-aged-10-plus,5296.9,observed,5296.9,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 15,R12C5,sha256:fbc8c72a15a0abf34c81a9ef57036e8fddb4792fa6685c5d3be45f1c4ff579a9,criminal-courts-australia,sha256:fc2101407269fb34d5988abf1c9299028c586d3febcd7825e03d03a75fc20b90,tidy.table-family-acceptance/v1,sha256:72a84508398dc583575fb3fe0bf23cfbc7659edf0479f57029b7aa14a7b79a3a,sha256:eb9f9f1c873f29949367d47e6c21fb82ec51eb2d1384fba34e3e1a5e7636008c,sha256:2565941e414ad7903ddeae75d84ecb1aa884d0c485105c1fd31feb4ee110f9f6,human-authored/deterministic-map-v1,replay:sha256:7cbcd520bce78edc64173606d425a46fc4b22e63141592131b43475311ff6fc4,Aboriginal and Torres Strait Islander,Age Standardised,2013–14,New South Wales
