publication_vintage_date,reference_date,method_of_finalisation_id,principal_offence_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_method_of_finalisation,raw_principal_offence,raw_court_level
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_15,MAGISTRATES_COURTS,defendant-count,person,3331,observed,3331,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R29C16,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(g),15 Offences against government,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_16,ALL_COURTS,defendant-count,person,2254,observed,2254,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R9C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(f),16 Environmental offences,All Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_16,CHILDRENS_COURTS,defendant-count,person,7,observed,7,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R39C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(g),16 Environmental offences,Children's Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_16,HIGHER_COURTS,defendant-count,person,58,observed,58,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R19C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(g)(i),16 Environmental offences,Higher Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_16,MAGISTRATES_COURTS,defendant-count,person,2188,observed,2188,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R29C17,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(g),16 Environmental offences,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_17,ALL_COURTS,defendant-count,person,3034,observed,3034,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R9C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(f),17 Miscellaneous offences,All Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_17,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R39C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(g),17 Miscellaneous offences,Children's Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_17,HIGHER_COURTS,defendant-count,person,19,observed,19,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R19C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(g)(i),17 Miscellaneous offences,Higher Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_17,MAGISTRATES_COURTS,defendant-count,person,3018,observed,3018,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R29C18,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(g),17 Miscellaneous offences,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_TOTAL,ALL_COURTS,defendant-count,person,451045,observed,451045,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R9C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(f),Total(d),All Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_TOTAL,CHILDRENS_COURTS,defendant-count,person,18982,observed,18982,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R39C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(g),Total(d),Children's Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_TOTAL,HIGHER_COURTS,defendant-count,person,12748,observed,12748,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R19C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(g)(i),Total(d),Higher Courts
2025-06-30,2025-06-30,METHOD_GUILTY_OUTCOME,ANZSOC2023_TOTAL,MAGISTRATES_COURTS,defendant-count,person,419318,observed,419318,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R29C19,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty outcome(g),Total(d),Magistrates' Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_01,ALL_COURTS,defendant-count,person,263,observed,263,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R10C2,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,01 Homicide(a),All Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_01,CHILDRENS_COURTS,defendant-count,person,8,observed,8,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R40C2,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,01 Homicide(a),Children's Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_01,HIGHER_COURTS,defendant-count,person,219,observed,219,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R20C2,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,01 Homicide(a),Higher Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_01,MAGISTRATES_COURTS,defendant-count,person,37,observed,37,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R30C2,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,01 Homicide(a),Magistrates' Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_02,ALL_COURTS,defendant-count,person,46845,observed,46845,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R10C3,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,02 Assault,All Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_02,CHILDRENS_COURTS,defendant-count,person,3361,observed,3361,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R40C3,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,02 Assault,Children's Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_02,HIGHER_COURTS,defendant-count,person,2006,observed,2006,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R20C3,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,02 Assault,Higher Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_02,MAGISTRATES_COURTS,defendant-count,person,41480,observed,41480,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R30C3,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,02 Assault,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_03,ALL_COURTS,defendant-count,person,4447,observed,4447,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R10C4,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,03 Sexual offences,All Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_03,CHILDRENS_COURTS,defendant-count,person,214,observed,214,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R40C4,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,03 Sexual offences,Children's Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_03,HIGHER_COURTS,defendant-count,person,1960,observed,1960,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R20C4,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,03 Sexual offences,Higher Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_03,MAGISTRATES_COURTS,defendant-count,person,2273,observed,2273,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R30C4,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,03 Sexual offences,Magistrates' Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_04,ALL_COURTS,defendant-count,person,14208,observed,14208,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R10C5,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,04 Harm or endanger persons(b),All Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_04,CHILDRENS_COURTS,defendant-count,person,727,observed,727,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R40C5,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,04 Harm or endanger persons(b),Children's Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_04,HIGHER_COURTS,defendant-count,person,635,observed,635,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R20C5,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,04 Harm or endanger persons(b),Higher Courts
2025-06-30,2025-06-30,METHOD_GUILTY_PLEA_BY_DEFENDANT,ANZSOC2023_04,MAGISTRATES_COURTS,defendant-count,person,12843,observed,12843,sha256:086e5b5e79ad778632db673578aeede249cf8c2563c0c43b7338d09687e8a684,Table 4,R30C5,sha256:952f36fa47ee6fe02484d103a3d28792cdf37e251977c2c99bfd192814f85c3e,criminal-courts-australia,sha256:99de37c96174e0d970316091aa75f89ad594b1e2a43f08eb721dd805d05b321e,tidy.table-family-acceptance/v1,sha256:6dccd52d443922bf173ce66aedd9871364026754b93c8dfd9de0d74197c97c49,sha256:6b886250d81ed08cea3c96c2c9547d8816008ef1989372856b15ddc465bd2169,sha256:57c1d15ee73c5995efde1d3b77c39ffc01076852f8a27dbdcafd06392e55b23c,human-authored/deterministic-map-v1,replay:sha256:eac74b52d54095617b9615d492bc5629b514c7ad8ef3bd0bc4f45d008521da57,Guilty plea by defendant,04 Harm or endanger persons(b),Magistrates' Courts
