reference_date,jurisdiction_id,prisoner_statistic_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_prisoner_statistic,raw_characteristic_category
2023-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,7,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R18C8,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,NT,FEDERAL PRISONERS,Aboriginal and Torres Strait Islander
2023-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,FEMALE_cf112cb6,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R11C8,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,NT,FEDERAL PRISONERS,Female
2023-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,MALE_9050711d,published-value,published-unit,22,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R10C8,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,NT,FEDERAL PRISONERS,Male
2023-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,41,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R14C8,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,NT,FEDERAL PRISONERS,Mean age (years)
2023-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,35.7,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R15C8,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,NT,FEDERAL PRISONERS,Median age (years)
2023-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,NON_INDIGENOUS_2f231fea,published-value,published-unit,12,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R19C8,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,NT,FEDERAL PRISONERS,Non-Indigenous
2023-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,TOTAL_PRISONERS_718941a8,published-value,published-unit,22,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R7C8,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,NT,FEDERAL PRISONERS,Total prisoners
2023-06-30,NT_ff9ec9f7,FEDERAL_PRISONERS_c3845d4b,UNKNOWN_23759997,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R20C8,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,NT,FEDERAL PRISONERS,Unknown
2023-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R33C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PAROLEES,Aboriginal and Torres Strait Islander
2023-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,FEMALE_cf112cb6,published-value,published-unit,3,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R26C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PAROLEES,Female
2023-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,MALE_9050711d,published-value,published-unit,41,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R25C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PAROLEES,Male
2023-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,46.8,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R29C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PAROLEES,Mean age (years)
2023-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,48.1,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R30C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PAROLEES,Median age (years)
2023-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,NON_INDIGENOUS_2f231fea,published-value,published-unit,43,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R34C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PAROLEES,Non-Indigenous
2023-06-30,QLD_cfd8a309,FEDERAL_PAROLEES_12a2e4f6,TOTAL_PAROLEES_2d9e5d9a,published-value,published-unit,43,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R22C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PAROLEES,Total parolees
2023-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,11,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R18C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PRISONERS,Aboriginal and Torres Strait Islander
2023-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,FEMALE_cf112cb6,published-value,published-unit,21,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R11C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PRISONERS,Female
2023-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,MALE_9050711d,published-value,published-unit,120,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R10C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PRISONERS,Male
2023-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,44.9,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R14C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PRISONERS,Mean age (years)
2023-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,42.6,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R15C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PRISONERS,Median age (years)
2023-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,NON_INDIGENOUS_2f231fea,published-value,published-unit,127,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R19C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PRISONERS,Non-Indigenous
2023-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,TOTAL_PRISONERS_718941a8,published-value,published-unit,136,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R7C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PRISONERS,Total prisoners
2023-06-30,QLD_cfd8a309,FEDERAL_PRISONERS_c3845d4b,UNKNOWN_23759997,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R20C4,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,Qld,FEDERAL PRISONERS,Unknown
2023-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R33C5,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,SA,FEDERAL PAROLEES,Aboriginal and Torres Strait Islander
2023-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,FEMALE_cf112cb6,published-value,published-unit,0,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R26C5,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,SA,FEDERAL PAROLEES,Female
2023-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,MALE_9050711d,published-value,published-unit,12,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R25C5,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,SA,FEDERAL PAROLEES,Male
2023-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,MEAN_AGE_YEARS_54827fe2,published-value,published-unit,41.2,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R29C5,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,SA,FEDERAL PAROLEES,Mean age (years)
2023-06-30,SA_360bf3a8,FEDERAL_PAROLEES_12a2e4f6,MEDIAN_AGE_YEARS_ada3abad,published-value,published-unit,41.2,observed,sha256:be04427b7f4b4970d2b67b71b07105a31ac6845e587d31bfc4ec24beac570ede,Table_36,R30C5,sha256:3c35a90b068905597aa2c307268307b08d71360856f17c9c6c6efcd019a503e6,prisoners-in-australia,sha256:72b00a18906bfd9a455e44a5ddcb83c6361ad2fa51431efbec6040af2317379c,tidy.table-family-acceptance/v2,sha256:3df64c5329c4c6f6ddecca399b2bd1af57241d6c14c8efc97ce0616f8f6b46f5,sha256:39a3240f27659924c2745a73f39e2b1be4634e6d9db7073a3798901f22a8100c,sha256:ad9145098ff20236ca74e31c31cd7bbd4a2b8c49f4c5fc0f88e128267f19f51d,human-authored/deterministic-geometry-v1,replay:sha256:113cc12607349c4fc0db32570bc48f61f563078a0bbcbfefc6d74dc4b1003aa4,SA,FEDERAL PAROLEES,Median age (years)
