reference_date,most_serious_offence_id,indigenous_status_id,aggregate_sentence_length_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence,raw_indigenous_status,raw_aggregate_sentence_length
2022-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,TOTAL_ab2882c8,OTHER_1c55d9b8,published-value,published-unit,0,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R52C12,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,10 Illicit drug offences,TOTAL,Other
2022-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,TOTAL_ab2882c8,TOTAL_1d7c16e5,published-value,published-unit,14.1,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R52C14,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,10 Illicit drug offences,TOTAL,Total (%)
2022-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,TOTAL_ab2882c8,TOTAL_ab2882c8,published-value,published-unit,3604,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R52C13,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,10 Illicit drug offences,TOTAL,Total
2022-06-30,10_ILLICIT_DRUG_OFFENCES_5c8ebb12,TOTAL_ab2882c8,UNDER_3_MONTHS_51315264,published-value,published-unit,9,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R52C2,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,10 Illicit drug offences,TOTAL,Under 3 months
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,10_UNDER_15_YEARS_c3f4adc6,published-value,published-unit,0,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C8,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,10 & under 15 years
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,15_UNDER_20_YEARS_52a374dc,published-value,published-unit,0,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C9,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,15 & under 20 years
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,1_UNDER_2_YEARS_d31c6cd7,published-value,published-unit,21,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C5,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,1& under 2 years
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,20_YEARS_OVER_d9ed9a94,published-value,published-unit,0,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C10,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,20 years & over
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,2_UNDER_5_YEARS_c6777906,published-value,published-unit,23,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C6,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,2 & under 5 years
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,3_UNDER_6_MONTHS_87c804fe,published-value,published-unit,4,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C3,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,3 & under 6 months
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,5_UNDER_10_YEARS_febfe63e,published-value,published-unit,14,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C7,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,5 & under 10 years
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,6_UNDER_12_MONTHS_3db9707f,published-value,published-unit,8,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C4,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,6 & under 12 months
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,LIFE_0c23e313,published-value,published-unit,0,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C11,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,Life
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEAN_YEARS_6cb1f395,published-value,published-unit,2.8,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C15,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,Mean (years)
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEDIAN_YEARS_51edc4af,published-value,published-unit,1.9,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C16,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,Median (years)
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OTHER_1c55d9b8,published-value,published-unit,0,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C12,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,Other
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,TOTAL_1d7c16e5,published-value,published-unit,0.8,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C14,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,Total (%)
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,TOTAL_ab2882c8,published-value,published-unit,63,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C13,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,Total
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,UNDER_3_MONTHS_51315264,published-value,published-unit,0,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R17C2,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,ABORIGINAL AND TORRES STRAIT ISLANDER,Under 3 months
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,NON_INDIGENOUS_2f231fea,10_UNDER_15_YEARS_c3f4adc6,published-value,published-unit,8,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R35C8,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,NON-INDIGENOUS,10 & under 15 years
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,NON_INDIGENOUS_2f231fea,15_UNDER_20_YEARS_52a374dc,published-value,published-unit,3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R35C9,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,NON-INDIGENOUS,15 & under 20 years
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,NON_INDIGENOUS_2f231fea,1_UNDER_2_YEARS_d31c6cd7,published-value,published-unit,54,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R35C5,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,NON-INDIGENOUS,1& under 2 years
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,NON_INDIGENOUS_2f231fea,20_YEARS_OVER_d9ed9a94,published-value,published-unit,0,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R35C10,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,NON-INDIGENOUS,20 years & over
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,NON_INDIGENOUS_2f231fea,2_UNDER_5_YEARS_c6777906,published-value,published-unit,106,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R35C6,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,NON-INDIGENOUS,2 & under 5 years
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,NON_INDIGENOUS_2f231fea,3_UNDER_6_MONTHS_87c804fe,published-value,published-unit,15,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R35C3,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,NON-INDIGENOUS,3 & under 6 months
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,NON_INDIGENOUS_2f231fea,5_UNDER_10_YEARS_febfe63e,published-value,published-unit,37,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R35C7,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,NON-INDIGENOUS,5 & under 10 years
2022-06-30,11_WEAPONS_EXPLOSIVES_70c89162,NON_INDIGENOUS_2f231fea,6_UNDER_12_MONTHS_3db9707f,published-value,published-unit,31,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_11,R35C4,sha256:daa87fbacbf4ecb115dc9d5e4402ae2dc92b6ed438581c9b2c446fbbc78cc71e,prisoners-in-australia,sha256:349f031e66f6de443230c09d7f74786036e972767ad2eb07643c373e742cc533,tidy.table-family-acceptance/v2,sha256:73c6c19842f933890029b1a37e392a6d8e903fc6561f3db282be3e14756a3dda,sha256:11a5cc31c8661779ae30b8f7e1603176c1f55eaede2440609def419dfca218b4,sha256:93ac09c3228d15adda16e65da1af299c5e7827311f179210c3d71b2c3311631d,human-authored/deterministic-geometry-v1,replay:sha256:7b15dd09e272b222dd4c5594ce138ba8ce38f4f667760c013905d2c5bd4ac671,11 Weapons/explosives,NON-INDIGENOUS,6 & under 12 months
