reference_date,country_of_birth_id,most_serious_offence_or_charge_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_country_of_birth,raw_most_serious_offence_or_charge
2024-06-30,NEW_ZEALAND,ANZSOC_09,prisoner-count,person,18,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R7C10,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,New Zealand,09 Fraud/ deception
2024-06-30,NEW_ZEALAND,ANZSOC_10,prisoner-count,person,130,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R7C11,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,New Zealand,10 Illicit drug offences
2024-06-30,NEW_ZEALAND,ANZSOC_11,prisoner-count,person,17,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R7C12,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,New Zealand,11 Weapons/ explosives
2024-06-30,NEW_ZEALAND,ANZSOC_12,prisoner-count,person,14,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R7C13,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,New Zealand,12 Property damage and environmental pollution
2024-06-30,NEW_ZEALAND,ANZSOC_13,prisoner-count,person,3,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R7C14,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,New Zealand,13 Public order offences
2024-06-30,NEW_ZEALAND,ANZSOC_14,prisoner-count,person,8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R7C15,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,New Zealand,14 Traffic and vehicle regulatory offences
2024-06-30,NEW_ZEALAND,ANZSOC_15,prisoner-count,person,38,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R7C16,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,New Zealand,15 Offences against justice
2024-06-30,NEW_ZEALAND,ANZSOC_16,prisoner-count,person,7,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R7C17,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,New Zealand,16 Miscellaneous offences
2024-06-30,NEW_ZEALAND,TOTAL,prisoner-count,person,958,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R7C18,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,New Zealand,Total
2024-06-30,OTHER,ANZSOC_01,prisoner-count,person,305,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C2,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,01 Homicide and related offences
2024-06-30,OTHER,ANZSOC_02,prisoner-count,person,509,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C3,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,02 Acts intended to cause injury
2024-06-30,OTHER,ANZSOC_03,prisoner-count,person,683,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C4,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,03 Sexual assault and related offences
2024-06-30,OTHER,ANZSOC_04,prisoner-count,person,45,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C5,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,04 Dangerous/ negligent acts
2024-06-30,OTHER,ANZSOC_05,prisoner-count,person,38,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C6,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,05 Abduction/ harassment
2024-06-30,OTHER,ANZSOC_06,prisoner-count,person,122,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C7,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,06 Robbery/ extortion
2024-06-30,OTHER,ANZSOC_07,prisoner-count,person,135,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C8,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,07 Unlawful entry with intent
2024-06-30,OTHER,ANZSOC_08,prisoner-count,person,68,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C9,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,08 Theft
2024-06-30,OTHER,ANZSOC_09,prisoner-count,person,89,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C10,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,09 Fraud/ deception
2024-06-30,OTHER,ANZSOC_10,prisoner-count,person,610,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C11,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,10 Illicit drug offences
2024-06-30,OTHER,ANZSOC_11,prisoner-count,person,48,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C12,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,11 Weapons/ explosives
2024-06-30,OTHER,ANZSOC_12,prisoner-count,person,24,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C13,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,12 Property damage and environmental pollution
2024-06-30,OTHER,ANZSOC_13,prisoner-count,person,6,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C14,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,13 Public order offences
2024-06-30,OTHER,ANZSOC_14,prisoner-count,person,19,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C15,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,14 Traffic and vehicle regulatory offences
2024-06-30,OTHER,ANZSOC_15,prisoner-count,person,140,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C16,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,15 Offences against justice
2024-06-30,OTHER,ANZSOC_16,prisoner-count,person,14,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C17,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,16 Miscellaneous offences
2024-06-30,OTHER,TOTAL,prisoner-count,person,2857,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R17C18,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Other,Total
2024-06-30,SUDAN,ANZSOC_01,prisoner-count,person,34,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R10C2,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Sudan,01 Homicide and related offences
2024-06-30,SUDAN,ANZSOC_02,prisoner-count,person,96,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R10C3,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Sudan,02 Acts intended to cause injury
2024-06-30,SUDAN,ANZSOC_03,prisoner-count,person,37,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R10C4,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Sudan,03 Sexual assault and related offences
2024-06-30,SUDAN,ANZSOC_04,prisoner-count,person,12,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R10C5,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Sudan,04 Dangerous/ negligent acts
2024-06-30,SUDAN,ANZSOC_05,prisoner-count,person,0,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 7,R10C6,sha256:ba600cd54e10cdefd8ac83de5e0477072dc9c43e0379d64a072183cd6ba578a7,prisoners-in-australia,sha256:026fe6ba3f41c6ca70800208a2a143dfb2261fab4e925779cfa2a9efd2a832de,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:6d6bc48cf3bc3c862a041d3aae4afa2caeaae34ca250befe3c8ee62145be3831,sha256:ffd0de2f36b0b1ce82dffbdb099511f071cf33b92d0ce328e0a2381f2970d2fd,human-authored/deterministic-geometry-v1,replay:sha256:34a894904d7709a372697db7aaaaa49bb7efd024d2199afdea75240ac290f165,Sudan,05 Abduction/ harassment
