reference_date,observation_period_id,most_serious_offence_or_charge_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_most_serious_offence_or_charge,raw_statistic_basis
2021-06-30,2011_72d1b5da,11_WEAPONS_EXPLOSIVES_70c89162,NUMBER_a081e07b,published-value,published-unit,204,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R17C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,11 Weapons/explosives,NUMBER
2021-06-30,2011_72d1b5da,11_WEAPONS_EXPLOSIVES_70c89162,PROPORTION_13745b70,published-value,published-unit,0.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R35C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,11 Weapons/explosives,PROPORTION (%)
2021-06-30,2011_72d1b5da,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,NUMBER_a081e07b,published-value,published-unit,373,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R18C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,12 Property damage and environmental pollution,NUMBER
2021-06-30,2011_72d1b5da,12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION_3892e97e,PROPORTION_13745b70,published-value,published-unit,1.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R36C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,12 Property damage and environmental pollution,PROPORTION (%)
2021-06-30,2011_72d1b5da,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,NUMBER_a081e07b,published-value,published-unit,203,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R19C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,13 Public order offences,NUMBER
2021-06-30,2011_72d1b5da,13_PUBLIC_ORDER_OFFENCES_42cc3a0d,PROPORTION_13745b70,published-value,published-unit,0.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R37C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,13 Public order offences,PROPORTION (%)
2021-06-30,2011_72d1b5da,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,NUMBER_a081e07b,published-value,published-unit,961,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R20C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,14 Traffic and vehicle regulatory offences,NUMBER
2021-06-30,2011_72d1b5da,14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES_69dc8109,PROPORTION_13745b70,published-value,published-unit,3.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R38C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,14 Traffic and vehicle regulatory offences,PROPORTION (%)
2021-06-30,2011_72d1b5da,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,NUMBER_a081e07b,published-value,published-unit,2920,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R21C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,15 Offences against justice,NUMBER
2021-06-30,2011_72d1b5da,15_OFFENCES_AGAINST_JUSTICE_f7d7e7df,PROPORTION_13745b70,published-value,published-unit,10,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R39C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,15 Offences against justice,PROPORTION (%)
2021-06-30,2011_72d1b5da,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,NUMBER_a081e07b,published-value,published-unit,153,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R22C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,16 Miscellaneous offences,NUMBER
2021-06-30,2011_72d1b5da,16_MISCELLANEOUS_OFFENCES_ec4f4c4a,PROPORTION_13745b70,published-value,published-unit,0.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R40C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,16 Miscellaneous offences,PROPORTION (%)
2021-06-30,2011_72d1b5da,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,29107,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R23C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,Total,NUMBER
2021-06-30,2011_72d1b5da,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,100,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R41C2,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2011,Total,PROPORTION (%)
2021-06-30,2012_4b9a7f50,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,NUMBER_a081e07b,published-value,published-unit,2837,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R7C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,01 Homicide and related offences,NUMBER
2021-06-30,2012_4b9a7f50,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,PROPORTION_13745b70,published-value,published-unit,9.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R25C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,01 Homicide and related offences,PROPORTION (%)
2021-06-30,2012_4b9a7f50,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,NUMBER_a081e07b,published-value,published-unit,5777,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R8C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,02 Acts intended to cause injury,NUMBER
2021-06-30,2012_4b9a7f50,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,PROPORTION_13745b70,published-value,published-unit,19.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R26C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,02 Acts intended to cause injury,PROPORTION (%)
2021-06-30,2012_4b9a7f50,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,NUMBER_a081e07b,published-value,published-unit,3577,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R9C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,03 Sexual assault and related offences,NUMBER
2021-06-30,2012_4b9a7f50,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,PROPORTION_13745b70,published-value,published-unit,12.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R27C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,03 Sexual assault and related offences,PROPORTION (%)
2021-06-30,2012_4b9a7f50,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,NUMBER_a081e07b,published-value,published-unit,734,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R10C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,04 Dangerous/negligent acts,NUMBER
2021-06-30,2012_4b9a7f50,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,PROPORTION_13745b70,published-value,published-unit,2.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R28C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,04 Dangerous/negligent acts,PROPORTION (%)
2021-06-30,2012_4b9a7f50,05_ABDUCTION_HARASSMENT_619e6edd,NUMBER_a081e07b,published-value,published-unit,355,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R11C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,05 Abduction/harassment,NUMBER
2021-06-30,2012_4b9a7f50,05_ABDUCTION_HARASSMENT_619e6edd,PROPORTION_13745b70,published-value,published-unit,1.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R29C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,05 Abduction/harassment,PROPORTION (%)
2021-06-30,2012_4b9a7f50,06_ROBBERY_EXTORTION_4b18f837,NUMBER_a081e07b,published-value,published-unit,2922,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R12C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,06 Robbery/extortion,NUMBER
2021-06-30,2012_4b9a7f50,06_ROBBERY_EXTORTION_4b18f837,PROPORTION_13745b70,published-value,published-unit,9.9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R30C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,06 Robbery/extortion,PROPORTION (%)
2021-06-30,2012_4b9a7f50,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,NUMBER_a081e07b,published-value,published-unit,3357,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_3,R13C3,sha256:51860c312c97e48f25b57ae0c31c30b955b2f2b935bf196a387c9a8dd14830cd,prisoners-in-australia,sha256:d40e7dfc17fd5bb1c2b80c5f2ca31f0aecb859ab2e599b3702df8ce9e2af3761,tidy.table-family-acceptance/v2,sha256:254a5e4a1dc3bb73d0f1902b616ef7f48f541e15d8f35a2180fdf9524ff8e61c,sha256:bfac9baf110bc9f0d0642fd7dcf0ec037e9df4f7a2d55f36e69bb48d6d8e37ef,sha256:92f60af4883d0136b37864fea20964fd5f7b0a78ee92e5320cf8c45177d2c6bd,human-authored/deterministic-geometry-v1,replay:sha256:b9a2c781f46f8fa919a3d5a375b528fce06232dd5f9384e98a3c78c2e84df6ec,2012,07 Unlawful entry with intent,NUMBER
