reference_date,most_serious_charge_id,indigenous_status_id,time_on_remand_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_charge,raw_indigenous_status,raw_time_on_remand
2021-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,TOTAL_ab2882c8,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,10.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R45C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,02 Acts intended to cause injury,TOTAL,90th Percentile (months)
2021-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,TOTAL_ab2882c8,MEAN_MONTHS_95e5b511,published-value,published-unit,4.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R45C4,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,02 Acts intended to cause injury,TOTAL,Mean (months)
2021-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,TOTAL_ab2882c8,MEDIAN_MONTHS_da6ea783,published-value,published-unit,2.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R45C5,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,02 Acts intended to cause injury,TOTAL,Median (months)
2021-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,TOTAL_ab2882c8,NO_38306492,published-value,published-unit,5408,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R45C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,02 Acts intended to cause injury,TOTAL,no.
2021-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,TOTAL_ab2882c8,VALUE_bbf3f11c,published-value,published-unit,35.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R45C3,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,02 Acts intended to cause injury,TOTAL,%
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,19.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R10C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,ABORIGINAL AND TORRES STRAIT ISLANDER,90th Percentile (months)
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEAN_MONTHS_95e5b511,published-value,published-unit,9.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R10C4,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,ABORIGINAL AND TORRES STRAIT ISLANDER,Mean (months)
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEDIAN_MONTHS_da6ea783,published-value,published-unit,6.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R10C5,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,ABORIGINAL AND TORRES STRAIT ISLANDER,Median (months)
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NO_38306492,published-value,published-unit,433,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R10C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,ABORIGINAL AND TORRES STRAIT ISLANDER,no.
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,VALUE_bbf3f11c,published-value,published-unit,9.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R10C3,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,ABORIGINAL AND TORRES STRAIT ISLANDER,%
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,NON_INDIGENOUS_2f231fea,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,19.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R28C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,NON-INDIGENOUS,90th Percentile (months)
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,NON_INDIGENOUS_2f231fea,MEAN_MONTHS_95e5b511,published-value,published-unit,8.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R28C4,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,NON-INDIGENOUS,Mean (months)
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,NON_INDIGENOUS_2f231fea,MEDIAN_MONTHS_da6ea783,published-value,published-unit,6.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R28C5,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,NON-INDIGENOUS,Median (months)
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,NON_INDIGENOUS_2f231fea,NO_38306492,published-value,published-unit,1220,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R28C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,NON-INDIGENOUS,no.
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,NON_INDIGENOUS_2f231fea,VALUE_bbf3f11c,published-value,published-unit,11.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R28C3,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,NON-INDIGENOUS,%
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,TOTAL_ab2882c8,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,19.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R46C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,TOTAL,90th Percentile (months)
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,TOTAL_ab2882c8,MEAN_MONTHS_95e5b511,published-value,published-unit,8.9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R46C4,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,TOTAL,Mean (months)
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,TOTAL_ab2882c8,MEDIAN_MONTHS_da6ea783,published-value,published-unit,6.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R46C5,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,TOTAL,Median (months)
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,TOTAL_ab2882c8,NO_38306492,published-value,published-unit,1667,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R46C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,TOTAL,no.
2021-06-30,03_SEXUAL_ASSAULT_AND_RELATED_OFFENCES_ca5a55bd,TOTAL_ab2882c8,VALUE_bbf3f11c,published-value,published-unit,11,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R46C3,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,03 Sexual assault and related offences,TOTAL,%
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,8.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R11C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,04 Dangerous/negligent acts,ABORIGINAL AND TORRES STRAIT ISLANDER,90th Percentile (months)
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEAN_MONTHS_95e5b511,published-value,published-unit,3.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R11C4,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,04 Dangerous/negligent acts,ABORIGINAL AND TORRES STRAIT ISLANDER,Mean (months)
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,MEDIAN_MONTHS_da6ea783,published-value,published-unit,2.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R11C5,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,04 Dangerous/negligent acts,ABORIGINAL AND TORRES STRAIT ISLANDER,Median (months)
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NO_38306492,published-value,published-unit,182,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R11C2,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,04 Dangerous/negligent acts,ABORIGINAL AND TORRES STRAIT ISLANDER,no.
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,VALUE_bbf3f11c,published-value,published-unit,3.9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R11C3,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,04 Dangerous/negligent acts,ABORIGINAL AND TORRES STRAIT ISLANDER,%
2021-06-30,04_DANGEROUS_NEGLIGENT_ACTS_0b720a2b,NON_INDIGENOUS_2f231fea,90TH_PERCENTILE_MONTHS_ec70be5b,published-value,published-unit,8.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_13,R29C6,sha256:f7f662c184c1752934d9b1d107dbeedadad69d82cc80727fac2eb6ff94fdb742,prisoners-in-australia,sha256:75d387f4d3fb4dd7d3a107dabaffa3b2b67248af052550db897045e6051c93f6,tidy.table-family-acceptance/v2,sha256:f836cdde24e6c51ddc396e78f3fae0c935a542fc9a5d85bf628c87d0af47ebf0,sha256:394886723d7191c2d388ebaf19bb7a3133cbd3d4c0dc5bc15bdecb7d45a6d3d1,sha256:f0604af374b39181e89639530cd6d40a6753e00ebbef25efea843a5b1fbab1fb,human-authored/deterministic-geometry-v1,replay:sha256:3655b50ff32387bdc3afeb8dbefee8f13d7782537ef41a3a5f9184c77ddc2c4e,04 Dangerous/negligent acts,NON-INDIGENOUS,90th Percentile (months)
