reference_date,sex_id,age_group_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sex,raw_age_group,raw_statistic_basis
2021-06-30,FEMALE,AGE_60_64,RATE,imprisonment-rate,persons-per-100000-adult-population,5.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R17C7,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Females,60–64 years,Imprisonment rate
2021-06-30,FEMALE,AGE_65_PLUS,NUMBER,prisoner-count,person,29,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R18C5,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Females,65 years and over,no.
2021-06-30,FEMALE,AGE_65_PLUS,PROPORTION,prisoner-proportion,percent,0.9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R18C6,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Females,65 years and over,%
2021-06-30,FEMALE,AGE_65_PLUS,RATE,imprisonment-rate,persons-per-100000-adult-population,1.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R18C7,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Females,65 years and over,Imprisonment rate
2021-06-30,FEMALE,TOTAL,NUMBER,prisoner-count,person,3292,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R19C5,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Females,Total,no.
2021-06-30,FEMALE,TOTAL,PROPORTION,prisoner-proportion,percent,100,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R19C6,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Females,Total,%
2021-06-30,FEMALE,TOTAL,RATE,imprisonment-rate,persons-per-100000-adult-population,32.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R19C7,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Females,Total,Imprisonment rate
2021-06-30,MALE,AGE_18_OR_YOUNGER,NUMBER,prisoner-count,person,224,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R7C2,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,18 years,no.
2021-06-30,MALE,AGE_18_OR_YOUNGER,PROPORTION,prisoner-proportion,percent,0.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R7C3,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,18 years,%
2021-06-30,MALE,AGE_18_OR_YOUNGER,RATE,imprisonment-rate,persons-per-100000-adult-population,150.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R7C4,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,18 years,Imprisonment rate
2021-06-30,MALE,AGE_19,NUMBER,prisoner-count,person,382,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R8C2,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,19 years,no.
2021-06-30,MALE,AGE_19,PROPORTION,prisoner-proportion,percent,1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R8C3,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,19 years,%
2021-06-30,MALE,AGE_19,RATE,imprisonment-rate,persons-per-100000-adult-population,249.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R8C4,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,19 years,Imprisonment rate
2021-06-30,MALE,AGE_20_24,NUMBER,prisoner-count,person,4170,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R9C2,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,20–24 years,no.
2021-06-30,MALE,AGE_20_24,PROPORTION,prisoner-proportion,percent,10.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R9C3,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,20–24 years,%
2021-06-30,MALE,AGE_20_24,RATE,imprisonment-rate,persons-per-100000-adult-population,494.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R9C4,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,20–24 years,Imprisonment rate
2021-06-30,MALE,AGE_25_29,NUMBER,prisoner-count,person,6804,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R10C2,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,25–29 years,no.
2021-06-30,MALE,AGE_25_29,PROPORTION,prisoner-proportion,percent,17.1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R10C3,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,25–29 years,%
2021-06-30,MALE,AGE_25_29,RATE,imprisonment-rate,persons-per-100000-adult-population,724.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R10C4,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,25–29 years,Imprisonment rate
2021-06-30,MALE,AGE_30_34,NUMBER,prisoner-count,person,7292,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R11C2,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,30–34 years,no.
2021-06-30,MALE,AGE_30_34,PROPORTION,prisoner-proportion,percent,18.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R11C3,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,30–34 years,%
2021-06-30,MALE,AGE_30_34,RATE,imprisonment-rate,persons-per-100000-adult-population,772.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R11C4,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,30–34 years,Imprisonment rate
2021-06-30,MALE,AGE_35_39,NUMBER,prisoner-count,person,6594,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R12C2,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,35–39 years,no.
2021-06-30,MALE,AGE_35_39,PROPORTION,prisoner-proportion,percent,16.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R12C3,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,35–39 years,%
2021-06-30,MALE,AGE_35_39,RATE,imprisonment-rate,persons-per-100000-adult-population,719.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R12C4,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,35–39 years,Imprisonment rate
2021-06-30,MALE,AGE_40_44,NUMBER,prisoner-count,person,4919,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R13C2,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,40–44 years,no.
2021-06-30,MALE,AGE_40_44,PROPORTION,prisoner-proportion,percent,12.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R13C3,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,40–44 years,%
2021-06-30,MALE,AGE_40_44,RATE,imprisonment-rate,persons-per-100000-adult-population,603.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R13C4,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,40–44 years,Imprisonment rate
2021-06-30,MALE,AGE_45_49,NUMBER,prisoner-count,person,3489,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_4,R14C2,sha256:a4ed5e27e729e06de90147afae6b681e04403fddb34d5f45d562467e47d5d324,prisoners-in-australia,sha256:b2b2be883a0b4b47f62409ae4d93454ba15c528c22fd8aede6c18b0735a5c830,tidy.table-family-acceptance/v1,sha256:1b293c89ad3e0c39f0179d05895d42663270b80c7235cff2ba33280e94257d29,sha256:b2c096cac5dc301af278104ce1c8214caefecfa28f2296c882dae84f20303d81,sha256:109259366160c64698a44c5b70fac950083327a3d724f3aa8280f322758123a1,human-authored/deterministic-geometry-v1,replay:sha256:876aab2dcb65ed81b25f508234c3f207a75822cf66944cfd756568965465298c,Males,45–49 years,no.
