publication_vintage_date,reference_date,age_group_id,sex_id,jurisdiction_id,observation_period_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_sex,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_statistic_basis
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,884,observed,884,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R228C10,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Northern Territory(l)(m),2023–24,Total(c),Number
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,3835,observed,3835,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R228C13,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Northern Territory(l)(m),2023–24,Total(c),Offender rate(d)
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2022_23_0d9e498b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,2497,observed,2497,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C2,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2022–23,Aboriginal and Torres Strait Islander,Number
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2022_23_0d9e498b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,11264.7,observed,11264.7,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C5,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2022–23,Aboriginal and Torres Strait Islander,Offender rate(d)(e)
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,7407,observed,7407,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C3,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2022–23,Non-Indigenous,Number
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,2145.9,observed,2145.9,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C6,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2022–23,Non-Indigenous,Offender rate(d)(e)
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2022_23_0d9e498b,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,9918,observed,9918,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C4,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2022–23,Total(c),Number
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2022_23_0d9e498b,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,2699.9,observed,2699.9,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C7,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2022–23,Total(c),Offender rate(d)(e)
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,2405,observed,2405,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C8,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2023–24,Aboriginal and Torres Strait Islander,Number
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,10660,observed,10660,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C11,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2023–24,Aboriginal and Torres Strait Islander,Offender rate(d)
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,6991,observed,6991,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C9,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2023–24,Non-Indigenous,Number
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,1911.2,observed,1911.2,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C12,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2023–24,Non-Indigenous,Offender rate(d)
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2023_24_275b6c33,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,9399,observed,9399,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C10,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2023–24,Total(c),Number
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,QUEENSLAND_8f0791ed,2023_24_275b6c33,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,2420.2,observed,2420.2,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R112C13,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),Queensland,2023–24,Total(c),Offender rate(d)
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,2022_23_0d9e498b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,561,observed,561,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R170C2,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),South Australia(k),2022–23,Aboriginal and Torres Strait Islander,Number
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,2022_23_0d9e498b,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,OFFENDER_RATE_bf190e83,published-value,published-unit,13035.9,observed,13035.9,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R170C5,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),South Australia(k),2022–23,Aboriginal and Torres Strait Islander,Offender rate(d)(e)
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,1592,observed,1592,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R170C3,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),South Australia(k),2022–23,Non-Indigenous,Number
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,2022_23_0d9e498b,NON_INDIGENOUS_2f231fea,OFFENDER_RATE_bf190e83,published-value,published-unit,1338.2,observed,1338.2,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R170C6,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),South Australia(k),2022–23,Non-Indigenous,Offender rate(d)(e)
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,2022_23_0d9e498b,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,2288,observed,2288,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R170C4,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),South Australia(k),2022–23,Total(c),Number
2024-06-30,2024-06-30,25_29_YEARS_d1e1fc9b,PERSONS_4d6dccab,SOUTH_AUSTRALIA_0abd141a,2022_23_0d9e498b,TOTAL_ab2882c8,OFFENDER_RATE_bf190e83,published-value,published-unit,1856.1,observed,1856.1,sha256:c018378fcb2b8f3ce9659b0c407839f3e6283da705cd02c26abe1e1b29815df9,Table 28,R170C7,sha256:c52bad5568cee6f34b0f680ec1dc905c8b4c4873f5b67b344a934eb29ba932b1,TargetScopedRecipeV02,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,sha256:96cdaca996317dc1137447bd7c55b9d1171e77a767bbc9a924698f2aeef5bc28,recorded-crime-offenders,sha256:8c49eef7526a95b47bbf82eaffa24002e39e78c572a33f5b4a8a20743a4fd08a,tidy.table-family-acceptance/v2,sha256:6bdd9efaec22d2b95ce12a1f8131b3a944dead033cc4592638197c084dd8f3e8,sha256:d6473f8b0e22414f5333d83ea56a94ad10d102292d03002f35f668d50b57c16c,sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:906c7855e9ba362e25b1548e1c5f7bc5a36ab82b94b373a489ac0c35a8857a94,25–29 years,Persons(j),South Australia(k),2022–23,Total(c),Offender rate(d)(e)
