reference_date,most_serious_offence_or_charge_id,statistic_basis_id,characteristic_group_id,characteristic_category_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_most_serious_offence_or_charge,raw_statistic_basis,raw_characteristic_group,raw_characteristic_category
2021-06-30,ANZSOC_01,PROPORTION,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-proportion,percent,37.9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R41C2,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,01 Homicide and related offences,PROPORTION (%),Prior imprisonment status,Prior imprisonment
2021-06-30,ANZSOC_01,PROPORTION,SEX,FEMALE,prisoner-proportion,percent,8.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R31C2,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,01 Homicide and related offences,PROPORTION (%),Sex,Females
2021-06-30,ANZSOC_01,PROPORTION,SEX,MALE,prisoner-proportion,percent,91,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R30C2,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,01 Homicide and related offences,PROPORTION (%),Sex,Males
2021-06-30,ANZSOC_01,PROPORTION,TOTAL,TOTAL_PRISONERS,prisoner-proportion,percent,100,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R43C2,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,01 Homicide and related offences,PROPORTION (%),Total prisoners,Total prisoners
2021-06-30,ANZSOC_02,NUMBER,INDIGENOUS_STATUS,INDIGENOUS,prisoner-count,person,4842,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R12C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Indigenous status,Aboriginal and Torres Strait Islander
2021-06-30,ANZSOC_02,NUMBER,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-count,person,5898,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R13C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Indigenous status,Non-Indigenous
2021-06-30,ANZSOC_02,NUMBER,INDIGENOUS_STATUS,UNKNOWN,prisoner-count,person,40,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R14C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Indigenous status,Unknown
2021-06-30,ANZSOC_02,NUMBER,LEGAL_STATUS,SENTENCED,prisoner-count,person,5363,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R16C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Legal status,Sentenced
2021-06-30,ANZSOC_02,NUMBER,LEGAL_STATUS,UNSENTENCED,prisoner-count,person,5408,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R17C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Legal status,Unsentenced
2021-06-30,ANZSOC_02,NUMBER,MEDIAN_AGE,FEMALE,median-age,year,33.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R24C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Median age (years),Females
2021-06-30,ANZSOC_02,NUMBER,MEDIAN_AGE,INDIGENOUS,median-age,year,32.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R25C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Median age (years),Aboriginal and Torres Strait Islander
2021-06-30,ANZSOC_02,NUMBER,MEDIAN_AGE,MALE,median-age,year,33.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R23C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Median age (years),Males
2021-06-30,ANZSOC_02,NUMBER,MEDIAN_AGE,NON_INDIGENOUS,median-age,year,34.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R26C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Median age (years),Non-Indigenous
2021-06-30,ANZSOC_02,NUMBER,MEDIAN_AGE,PERSONS,median-age,year,33.6,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R27C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Median age (years),Persons
2021-06-30,ANZSOC_02,NUMBER,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-count,person,3362,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R21C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Prior imprisonment status,No prior imprisonment
2021-06-30,ANZSOC_02,NUMBER,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-count,person,7410,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R20C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Prior imprisonment status,Prior imprisonment
2021-06-30,ANZSOC_02,NUMBER,SEX,FEMALE,prisoner-count,person,721,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R10C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Sex,Females
2021-06-30,ANZSOC_02,NUMBER,SEX,MALE,prisoner-count,person,10051,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R9C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Sex,Males
2021-06-30,ANZSOC_02,NUMBER,TOTAL,TOTAL_PRISONERS,prisoner-count,person,10775,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R7C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,NUMBER,Total prisoners,Total prisoners
2021-06-30,ANZSOC_02,PROPORTION,INDIGENOUS_STATUS,INDIGENOUS,prisoner-proportion,percent,44.9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R33C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,PROPORTION (%),Indigenous status,Aboriginal and Torres Strait Islander
2021-06-30,ANZSOC_02,PROPORTION,INDIGENOUS_STATUS,NON_INDIGENOUS,prisoner-proportion,percent,54.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R34C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,PROPORTION (%),Indigenous status,Non-Indigenous
2021-06-30,ANZSOC_02,PROPORTION,INDIGENOUS_STATUS,UNKNOWN,prisoner-proportion,percent,0.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R35C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,PROPORTION (%),Indigenous status,Unknown
2021-06-30,ANZSOC_02,PROPORTION,LEGAL_STATUS,SENTENCED,prisoner-proportion,percent,49.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R37C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,PROPORTION (%),Legal status,Sentenced
2021-06-30,ANZSOC_02,PROPORTION,LEGAL_STATUS,UNSENTENCED,prisoner-proportion,percent,50.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R38C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,PROPORTION (%),Legal status,Unsentenced
2021-06-30,ANZSOC_02,PROPORTION,PRIOR_IMPRISONMENT_STATUS,NO_PRIOR_IMPRISONMENT,prisoner-proportion,percent,31.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R42C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,PROPORTION (%),Prior imprisonment status,No prior imprisonment
2021-06-30,ANZSOC_02,PROPORTION,PRIOR_IMPRISONMENT_STATUS,PRIOR_IMPRISONMENT,prisoner-proportion,percent,68.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R41C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,PROPORTION (%),Prior imprisonment status,Prior imprisonment
2021-06-30,ANZSOC_02,PROPORTION,SEX,FEMALE,prisoner-proportion,percent,6.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R31C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,PROPORTION (%),Sex,Females
2021-06-30,ANZSOC_02,PROPORTION,SEX,MALE,prisoner-proportion,percent,93.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R30C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,PROPORTION (%),Sex,Males
2021-06-30,ANZSOC_02,PROPORTION,TOTAL,TOTAL_PRISONERS,prisoner-proportion,percent,100,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_1,R43C3,sha256:c5bcd941e60f71512e68457321c142c404388960c46415da805d5589ab9e19d9,prisoners-in-australia,sha256:af50f023426db3332eaa7986697c3cc5d0cccb71fc5b603fb31825fb49e88f92,tidy.table-family-acceptance/v1,sha256:821b05570d6465ef59cf7b285808010fa4ebaa8264e459687a9d8f353da11dd2,sha256:6ccd08e8cfa657ceff8ff32778f1242125bbc109f8b5fdd1895433deb7bbaac9,sha256:7cd0453159fb018193037db8308ec9578e59e0fa3e85495265943600a9347fda,human-authored/deterministic-geometry-v1,replay:sha256:2ae81fdbf1bdc13dd51b937cb1058e4019f2989faeeebd61331012458a04fbec,02 Acts intended to cause injury,PROPORTION (%),Total prisoners,Total prisoners
