reference_date,jurisdiction_id,sex_id,prison_location_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_sex,raw_prison_location
2023-06-30,NSW,MALE,LOCATION_CESSNOCK_CORRECTIONAL_CENTRE,prisoner-count,person,568,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R11C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Cessnock Correctional Centre
2023-06-30,NSW,MALE,LOCATION_CLARENCE_CORRECTIONAL_CENTRE,prisoner-count,person,1159,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R12C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Clarence Correctional Centre
2023-06-30,NSW,MALE,LOCATION_COMPULSORY_DRUG_TREATMENT_CORRECTIONAL_CENTRE,prisoner-count,person,22,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R13C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Compulsory Drug Treatment Correctional Centre
2023-06-30,NSW,MALE,LOCATION_COOMA_CORRECTIONAL_CENTRE,prisoner-count,person,137,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R14C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Cooma Correctional Centre
2023-06-30,NSW,MALE,LOCATION_GEOFFREY_PEARCE_CORRECTIONAL_CENTRE,prisoner-count,person,319,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R15C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Geoffrey Pearce Correctional Centre
2023-06-30,NSW,MALE,LOCATION_GLEN_INNES_CORRECTIONAL_CENTRE,prisoner-count,person,102,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R16C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Glen Innes Correctional Centre
2023-06-30,NSW,MALE,LOCATION_GOULBURN_CORRECTIONAL_CENTRE,prisoner-count,person,420,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R17C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Goulburn Correctional Centre
2023-06-30,NSW,MALE,LOCATION_HIGH_RISK_MANAGEMENT_CORRECTIONAL_CENTRE,prisoner-count,person,58,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R18C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,High Risk Management Correctional Centre
2023-06-30,NSW,MALE,LOCATION_HUNTER_CORRECTIONAL_CENTRE,prisoner-count,person,329,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R19C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Hunter Correctional Centre
2023-06-30,NSW,MALE,LOCATION_JOHN_MORONY_CORRECTIONAL_CENTRE,prisoner-count,person,421,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R20C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,John Morony Correctional Centre (I)
2023-06-30,NSW,MALE,LOCATION_JUNEE_CORRECTIONAL_CENTRE,prisoner-count,person,876,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R21C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Junee Correctional Centre
2023-06-30,NSW,MALE,LOCATION_KARIONG_CORRECTIONAL_CENTRE,prisoner-count,person,31,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R22C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Kariong Correctional Centre
2023-06-30,NSW,MALE,LOCATION_KIRKCONNELL_CORRECTIONAL_CENTRE,prisoner-count,person,194,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R23C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Kirkconnell Correctional Centre
2023-06-30,NSW,MALE,LOCATION_LITHGOW_CORRECTIONAL_CENTRE,prisoner-count,person,231,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R24C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Lithgow Correctional Centre
2023-06-30,NSW,MALE,LOCATION_LONG_BAY_HOSPITAL,prisoner-count,person,164,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R25C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Long Bay Hospital
2023-06-30,NSW,MALE,LOCATION_MACQUARIE_CORRECTIONAL_CENTRE,prisoner-count,person,355,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R26C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Macquarie Correctional Centre
2023-06-30,NSW,MALE,LOCATION_MANNUS_CORRECTIONAL_CENTRE,prisoner-count,person,112,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R27C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Mannus Correctional Centre
2023-06-30,NSW,MALE,LOCATION_MARY_WADE_CORRECTIONAL_CENTRE,prisoner-count,person,68,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R28C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Mary Wade Correctional Centre
2023-06-30,NSW,MALE,LOCATION_METROPOLITAN_REMAND_AND_RECEPTION_CENTRE,prisoner-count,person,911,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R29C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Metropolitan Remand and Reception Centre
2023-06-30,NSW,MALE,LOCATION_METROPOLITAN_SPECIAL_PROGRAMS_CENTRE,prisoner-count,person,735,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R30C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Metropolitan Special Programs Centre
2023-06-30,NSW,MALE,LOCATION_MID_NORTH_COAST_CORRECTIONAL_CENTRE,prisoner-count,person,761,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R31C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Mid North Coast Correctional Centre
2023-06-30,NSW,MALE,LOCATION_NEWCASTLE_POLICE_COURT_CELLS,prisoner-count,person,3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R32C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Newcastle Police/Court Cells
2023-06-30,NSW,MALE,LOCATION_PARKLEA_CORRECTIONAL_CENTRE,prisoner-count,person,1115,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R33C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Parklea Correctional Centre
2023-06-30,NSW,MALE,LOCATION_PORT_MACQUARIE_POLICE_COURT_CELLS,prisoner-count,person,3,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R34C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Port Macquarie Police/Court Cells
2023-06-30,NSW,MALE,LOCATION_SHORTLAND_CORRECTIONAL_CENTRE,prisoner-count,person,514,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R35C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Shortland Correctional Centre
2023-06-30,NSW,MALE,LOCATION_SOUTH_COAST_CORRECTIONAL_CENTRE,prisoner-count,person,669,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R36C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,South Coast Correctional Centre
2023-06-30,NSW,MALE,LOCATION_SPECIAL_PURPOSE_CENTRE,prisoner-count,person,33,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R37C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Special Purpose Centre
2023-06-30,NSW,MALE,LOCATION_ST_HELIERS_CORRECTIONAL_CENTRE,prisoner-count,person,195,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R38C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,St Heliers Correctional Centre
2023-06-30,NSW,MALE,LOCATION_SUBTOTAL,prisoner-count,person,11497,observed,sha256:61366170db7a4da717332a3ad1ca9e11f884d95905bb4556f5f44ce51d31c66f,Table_34,R43C2,sha256:4a2d0074f93bd9a731fcf6069e676ec62153670d2ac275db340c8eb7251c40b7,prisoners-in-australia,sha256:e7bd16eafdb5cb1c7e508aca062ba3e47cc1a1bebc9080544d9a9b2a4ab3f8ce,tidy.table-family-acceptance/v1,sha256:a12afb1aa9693028ad0ff594196cd029202ba266346b5563d89f589917745643,sha256:282b697bd846a52cccf8d9945bacdbc980abd2cda390a1a771f6a384f825569a,sha256:b13267ddfec03b52c9f512e22de09a048d65b07bae0c7761fa741e68730465d5,openai-codex/gpt-5.6-sol,replay:sha256:46f5fdc71d4d51cf50f3950a71c65943e1119d65e704c76f81df19bd83e78299,NEW SOUTH WALES,Males,Total
