publication_vintage_date,reference_date,principal_offence_id,jurisdiction_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_jurisdiction,raw_classification_context
2025-06-30,2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,ACT_ee71241e,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,127,observed,127,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R17C8,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,10 Weapons and explosives offences,ACT,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,NSW_647faf01,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,4988,observed,4988,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R17C2,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,10 Weapons and explosives offences,NSW,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,NT_ff9ec9f7,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,359,observed,359,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R17C7,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,10 Weapons and explosives offences,NT,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,QLD_cfd8a309,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,4685,observed,4685,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R17C4,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,10 Weapons and explosives offences,Qld,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,TAS_71b7c8af,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,552,observed,552,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R17C6,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,10 Weapons and explosives offences,Tas.,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,VIC_c5916b82,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,4971,observed,4971,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R17C3,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,10 Weapons and explosives offences,Vic.,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,10_WEAPONS_AND_EXPLOSIVES_OFFENCES_eac323ea,WA_d8689b62,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,2157,observed,2157,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R17C5,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,10 Weapons and explosives offences,WA,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,ACT_ee71241e,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,136,observed,136,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R18C8,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,11 Property damage,ACT,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,NSW_647faf01,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,3854,observed,3854,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R18C2,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,11 Property damage,NSW,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,NT_ff9ec9f7,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,342,observed,342,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R18C7,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,11 Property damage,NT,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,QLD_cfd8a309,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,2934,observed,2934,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R18C4,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,11 Property damage,Qld,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,TAS_71b7c8af,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,421,observed,421,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R18C6,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,11 Property damage,Tas.,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,VIC_c5916b82,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,2914,observed,2914,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R18C3,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,11 Property damage,Vic.,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,11_PROPERTY_DAMAGE_cd09ba73,WA_d8689b62,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,1734,observed,1734,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R18C5,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,11 Property damage,WA,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,ACT_ee71241e,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,319,observed,319,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R19C8,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,"12 Public order, health, and safety offences",ACT,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,NSW_647faf01,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,9916,observed,9916,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R19C2,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,"12 Public order, health, and safety offences",NSW,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,NT_ff9ec9f7,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,3014,observed,3014,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R19C7,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,"12 Public order, health, and safety offences",NT,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,QLD_cfd8a309,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,6248,observed,6248,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R19C4,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,"12 Public order, health, and safety offences",Qld,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,TAS_71b7c8af,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,814,observed,814,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R19C6,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,"12 Public order, health, and safety offences",Tas.,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,VIC_c5916b82,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,2209,observed,2209,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R19C3,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,"12 Public order, health, and safety offences",Vic.,Principal offence (ANZSOC 2023)(b)
2025-06-30,2025-06-30,12_PUBLIC_ORDER_HEALTH_AND_SAFETY_OFFENCES_0fcb5dd8,WA_d8689b62,PRINCIPAL_OFFENCE_ANZSOC_2023_c490ac3f,published-value,published-unit,3184,observed,3184,sha256:2742387c0a2acf2fd9e32c3498de595c19e788a231763772864965343dcae4cd,Table 1,R19C5,sha256:27d9ba3d0064c9ccbe22675a8300a19b2d4a55bb783e7348ef73d850cba68ce6,RecipeV01,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,sha256:dbf851e21a908069fea5f5a874b65d504e683111555fe0a7ede122a2ec4b32fc,recorded-crime-offenders,sha256:2870ad4d4a962e0c3048324bd0767e60aec8a466d8e0d65ff9614dbe95a3088b,tidy.table-family-acceptance/v2,sha256:f2afcc71c39dbce08e47aac874597b01b7359ed571b31a21f906202f5bf89751,sha256:9c56d3efaa88b3f956831a6229f211a6a211bb00154882a2901969fe1ba1addb,sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b7e173d871e180940dae3d34fd4159c531ab586dbacb952934db34e31b8fed77,"12 Public order, health, and safety offences",WA,Principal offence (ANZSOC 2023)(b)
