publication_vintage_date,reference_date,age_group_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_observation_period,raw_sex,raw_statistic_basis
2025-06-30,2023-06-30,AGE_40_44,2023-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,3059.7,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R17C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,40–44 years,2022–23,Males,Offender rate(a)
2025-06-30,2023-06-30,AGE_40_44,2023-06-30,PERSONS,COUNT,offender-count,person,34786,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R57C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,40–44 years,2022–23,Persons(d),Number
2025-06-30,2023-06-30,AGE_40_44,2023-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,1998.8,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R57C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,40–44 years,2022–23,Persons(d),Offender rate(a)
2025-06-30,2023-06-30,AGE_45_49,2023-06-30,FEMALE,COUNT,offender-count,person,6083,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R38C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,45–49 years,2022–23,Females,Number
2025-06-30,2023-06-30,AGE_45_49,2023-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,744,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R38C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,45–49 years,2022–23,Females,Offender rate(a)
2025-06-30,2023-06-30,AGE_45_49,2023-06-30,MALE,COUNT,offender-count,person,20418,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R18C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,45–49 years,2022–23,Males,Number
2025-06-30,2023-06-30,AGE_45_49,2023-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,2553,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R18C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,45–49 years,2022–23,Males,Offender rate(a)
2025-06-30,2023-06-30,AGE_45_49,2023-06-30,PERSONS,COUNT,offender-count,person,26523,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R58C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,45–49 years,2022–23,Persons(d),Number
2025-06-30,2023-06-30,AGE_45_49,2023-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,1639.9,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R58C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,45–49 years,2022–23,Persons(d),Offender rate(a)
2025-06-30,2023-06-30,AGE_50_54,2023-06-30,FEMALE,COUNT,offender-count,person,4458,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R39C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,50–54 years,2022–23,Females,Number
2025-06-30,2023-06-30,AGE_50_54,2023-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,526.6,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R39C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,50–54 years,2022–23,Females,Offender rate(a)
2025-06-30,2023-06-30,AGE_50_54,2023-06-30,MALE,COUNT,offender-count,person,15092,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R19C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,50–54 years,2022–23,Males,Number
2025-06-30,2023-06-30,AGE_50_54,2023-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,1840.9,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R19C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,50–54 years,2022–23,Males,Offender rate(a)
2025-06-30,2023-06-30,AGE_50_54,2023-06-30,PERSONS,COUNT,offender-count,person,19563,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R59C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,50–54 years,2022–23,Persons(d),Number
2025-06-30,2023-06-30,AGE_50_54,2023-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,1174,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R59C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,50–54 years,2022–23,Persons(d),Offender rate(a)
2025-06-30,2023-06-30,AGE_55_59,2023-06-30,FEMALE,COUNT,offender-count,person,2342,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R40C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,55–59 years,2022–23,Females,Number
2025-06-30,2023-06-30,AGE_55_59,2023-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,301.3,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R40C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,55–59 years,2022–23,Females,Offender rate(a)
2025-06-30,2023-06-30,AGE_55_59,2023-06-30,MALE,COUNT,offender-count,person,8818,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R20C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,55–59 years,2022–23,Males,Number
2025-06-30,2023-06-30,AGE_55_59,2023-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,1174.1,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R20C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,55–59 years,2022–23,Males,Offender rate(a)
2025-06-30,2023-06-30,AGE_55_59,2023-06-30,PERSONS,COUNT,offender-count,person,11174,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R60C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,55–59 years,2022–23,Persons(d),Number
2025-06-30,2023-06-30,AGE_55_59,2023-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,731.2,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R60C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,55–59 years,2022–23,Persons(d),Offender rate(a)
2025-06-30,2023-06-30,AGE_60_64,2023-06-30,FEMALE,COUNT,offender-count,person,1284,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R41C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,60–64 years,2022–23,Females,Number
2025-06-30,2023-06-30,AGE_60_64,2023-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,166.3,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R41C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,60–64 years,2022–23,Females,Offender rate(a)
2025-06-30,2023-06-30,AGE_60_64,2023-06-30,MALE,COUNT,offender-count,person,5094,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R21C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,60–64 years,2022–23,Males,Number
2025-06-30,2023-06-30,AGE_60_64,2023-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,696.6,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R21C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,60–64 years,2022–23,Males,Offender rate(a)
2025-06-30,2023-06-30,AGE_60_64,2023-06-30,PERSONS,COUNT,offender-count,person,6392,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R61C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,60–64 years,2022–23,Persons(d),Number
2025-06-30,2023-06-30,AGE_60_64,2023-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,425.2,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R61C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,60–64 years,2022–23,Persons(d),Offender rate(a)
2025-06-30,2023-06-30,AGE_65_PLUS,2023-06-30,FEMALE,COUNT,offender-count,person,1347,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R42C16,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,65 years and over,2022–23,Females,Number
2025-06-30,2023-06-30,AGE_65_PLUS,2023-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,56.3,observed,sha256:73c4eec69305f404749b900279cb13ead005bf1b58ee89af82c9fdb8d9994d17,Table 5,R42C33,sha256:443523bf62048b970561fb8f93a4dcbfd72375caafd8e456e02ba5e2aa33bb17,recorded-crime-offenders,sha256:50584bbac3ff4271961daa2c2ae3ddbc418ca0fc1be782645586ddcc8f163b17,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:283912910fdfdd9c1761328ec0ac40c0dc27504b8edebd633db8351500f352a2,sha256:5862656f0f259fef966c9ae64a8f86601eb6f6c9066fe41f331e4096ea077cc6,human-authored/deterministic-map-v1,replay:sha256:2f307d6888d67b0e8893626fbd7084aea2d98e6d1d56ef0aa11a96b7ea7c7781,65 years and over,2022–23,Females,Offender rate(a)
