publication_vintage_date,reference_date,principal_offence_id,sentence_statistic_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sentence_statistic
2023-06-30,2023-06-30,ANZSOC_2011_13_PUBLIC_ORDER_OFFENCES,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,11,observed,11,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R34C3,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,13 Public order offences,Intensive penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_13_PUBLIC_ORDER_OFFENCES,SENTENCE_JUVENILE_DETENTION,defendant-count,person,9,observed,9,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R34C2,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,13 Public order offences,Juvenile detention
2023-06-30,2023-06-30,ANZSOC_2011_13_PUBLIC_ORDER_OFFENCES,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,65,observed,65,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R34C6,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,13 Public order offences, Moderate penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_13_PUBLIC_ORDER_OFFENCES,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,defendant-count,person,475,observed,475,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R34C9,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,13 Public order offences,Nominal and other penalties
2023-06-30,2023-06-30,ANZSOC_2011_13_PUBLIC_ORDER_OFFENCES,SENTENCE_TOTAL,defendant-count,person,738,observed,738,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R34C10,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,13 Public order offences,Total
2023-06-30,2023-06-30,ANZSOC_2011_141_DRIVER_LICENCE_OFFENCES,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,3,observed,3,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R39C5,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,141 Driver licence offences,Community service / work
2023-06-30,2023-06-30,ANZSOC_2011_141_DRIVER_LICENCE_OFFENCES,SENTENCE_FINES,defendant-count,person,249,observed,249,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R39C7,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,141 Driver licence offences,Fines
2023-06-30,2023-06-30,ANZSOC_2011_141_DRIVER_LICENCE_OFFENCES,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R39C4,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,141 Driver licence offences,Fully suspended juvenile sentence
2023-06-30,2023-06-30,ANZSOC_2011_141_DRIVER_LICENCE_OFFENCES,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,368,observed,368,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R39C8,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,141 Driver licence offences,Good behaviour (incl. bonds)
2023-06-30,2023-06-30,ANZSOC_2011_141_DRIVER_LICENCE_OFFENCES,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R39C3,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,141 Driver licence offences,Intensive penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_141_DRIVER_LICENCE_OFFENCES,SENTENCE_JUVENILE_DETENTION,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R39C2,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,141 Driver licence offences,Juvenile detention
2023-06-30,2023-06-30,ANZSOC_2011_141_DRIVER_LICENCE_OFFENCES,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,17,observed,17,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R39C6,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,141 Driver licence offences, Moderate penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_141_DRIVER_LICENCE_OFFENCES,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,defendant-count,person,415,observed,415,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R39C9,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,141 Driver licence offences,Nominal and other penalties
2023-06-30,2023-06-30,ANZSOC_2011_141_DRIVER_LICENCE_OFFENCES,SENTENCE_TOTAL,defendant-count,person,1063,observed,1063,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R39C10,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,141 Driver licence offences,Total
2023-06-30,2023-06-30,ANZSOC_2011_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R40C5,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,142 Vehicle registration and roadworthiness offences,Community service / work
2023-06-30,2023-06-30,ANZSOC_2011_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,SENTENCE_FINES,defendant-count,person,15,observed,15,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R40C7,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,142 Vehicle registration and roadworthiness offences,Fines
2023-06-30,2023-06-30,ANZSOC_2011_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R40C4,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,142 Vehicle registration and roadworthiness offences,Fully suspended juvenile sentence
2023-06-30,2023-06-30,ANZSOC_2011_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,5,observed,5,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R40C8,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,142 Vehicle registration and roadworthiness offences,Good behaviour (incl. bonds)
2023-06-30,2023-06-30,ANZSOC_2011_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R40C3,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,142 Vehicle registration and roadworthiness offences,Intensive penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,SENTENCE_JUVENILE_DETENTION,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R40C2,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,142 Vehicle registration and roadworthiness offences,Juvenile detention
2023-06-30,2023-06-30,ANZSOC_2011_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R40C6,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,142 Vehicle registration and roadworthiness offences, Moderate penalty in the community
2023-06-30,2023-06-30,ANZSOC_2011_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,defendant-count,person,22,observed,22,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R40C9,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,142 Vehicle registration and roadworthiness offences,Nominal and other penalties
2023-06-30,2023-06-30,ANZSOC_2011_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,SENTENCE_TOTAL,defendant-count,person,50,observed,50,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R40C10,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,142 Vehicle registration and roadworthiness offences,Total
2023-06-30,2023-06-30,ANZSOC_2011_1431_EXCEED_THE_PRESCRIBED_CONTENT_OF_ALCOHOL_OR_OTHER_SUBSTANCE_LIMIT,SENTENCE_COMMUNITY_SERVICE_WORK,defendant-count,person,3,observed,3,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R42C5,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,1431 Exceed the prescribed content of alcohol or other substance limit,Community service / work
2023-06-30,2023-06-30,ANZSOC_2011_1431_EXCEED_THE_PRESCRIBED_CONTENT_OF_ALCOHOL_OR_OTHER_SUBSTANCE_LIMIT,SENTENCE_FINES,defendant-count,person,104,observed,104,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R42C7,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,1431 Exceed the prescribed content of alcohol or other substance limit,Fines
2023-06-30,2023-06-30,ANZSOC_2011_1431_EXCEED_THE_PRESCRIBED_CONTENT_OF_ALCOHOL_OR_OTHER_SUBSTANCE_LIMIT,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,defendant-count,person,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R42C4,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,1431 Exceed the prescribed content of alcohol or other substance limit,Fully suspended juvenile sentence
2023-06-30,2023-06-30,ANZSOC_2011_1431_EXCEED_THE_PRESCRIBED_CONTENT_OF_ALCOHOL_OR_OTHER_SUBSTANCE_LIMIT,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,defendant-count,person,74,observed,74,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 76,R42C8,sha256:87cf68631c4d9c451274bb82126030f7d5fa443e853aa431dadef1a654b06924,criminal-courts-australia,sha256:41e1e7da9b6b043c1d5f4a7cdae22d0715c74cbc3e86ed517dcfe1690acbcaea,tidy.table-family-acceptance/v1,sha256:710211ec74cf5212486e9150d6374298802ad1db3ac21e153d2f22a8196465ca,sha256:dfef7892e37146fe435b4e26805363f14e5436d57bfb8936d232a29f8c0d6be0,sha256:0a15a6dd5d1dd5e6524740a3cd7048c140cd356d7de2f25427a5e2fc8472a711,human-authored/deterministic-map-v1,replay:sha256:c1da17118486b455473083c4b77a4ae36c3e124d9cb089692c0f9a59055b507f,1431 Exceed the prescribed content of alcohol or other substance limit,Good behaviour (incl. bonds)
