publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_statistic_basis
2023-06-30,2023-06-30,NORTHERN_TERRITORY_a1d418fe,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,1388,observed,1388,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R14C4,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Northern Territory,2018–19,Number
2023-06-30,2023-06-30,NORTHERN_TERRITORY_a1d418fe,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,1383,observed,1383,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R14C5,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Northern Territory,2019–20,Number
2023-06-30,2023-06-30,NORTHERN_TERRITORY_a1d418fe,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,1602,observed,1602,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R14C6,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Northern Territory,2020–21,Number
2023-06-30,2023-06-30,NORTHERN_TERRITORY_a1d418fe,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,1513,observed,1513,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R14C7,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Northern Territory,2021–22,Number
2023-06-30,2023-06-30,NORTHERN_TERRITORY_a1d418fe,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,1806,observed,1806,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R14C8,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Northern Territory,2022–23,Number
2023-06-30,2023-06-30,QUEENSLAND_8f0791ed,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R10C2,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Queensland(b)(c),2016–17,Number
2023-06-30,2023-06-30,QUEENSLAND_8f0791ed,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R10C3,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Queensland(b)(c),2017–18,Number
2023-06-30,2023-06-30,QUEENSLAND_8f0791ed,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,10755,observed,10755,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R10C4,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Queensland(b)(c),2018–19,Number
2023-06-30,2023-06-30,QUEENSLAND_8f0791ed,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,11669,observed,11669,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R10C5,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Queensland(b)(c),2019–20,Number
2023-06-30,2023-06-30,QUEENSLAND_8f0791ed,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,13284,observed,13284,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R10C6,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Queensland(b)(c),2020–21,Number
2023-06-30,2023-06-30,QUEENSLAND_8f0791ed,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,14488,observed,14488,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R10C7,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Queensland(b)(c),2021–22,Number
2023-06-30,2023-06-30,QUEENSLAND_8f0791ed,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,16409,observed,16409,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R10C8,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Queensland(b)(c),2022–23,Number
2023-06-30,2023-06-30,SOUTH_AUSTRALIA_0abd141a,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R11C2,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,South Australia(d),2016–17,Number
2023-06-30,2023-06-30,SOUTH_AUSTRALIA_0abd141a,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R11C3,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,South Australia(d),2017–18,Number
2023-06-30,2023-06-30,SOUTH_AUSTRALIA_0abd141a,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,,suppressed,np,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R11C4,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,South Australia(d),2018–19,Number
2023-06-30,2023-06-30,SOUTH_AUSTRALIA_0abd141a,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,1774,observed,1774,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R11C5,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,South Australia(d),2019–20,Number
2023-06-30,2023-06-30,SOUTH_AUSTRALIA_0abd141a,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,1840,observed,1840,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R11C6,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,South Australia(d),2020–21,Number
2023-06-30,2023-06-30,SOUTH_AUSTRALIA_0abd141a,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,1645,observed,1645,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R11C7,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,South Australia(d),2021–22,Number
2023-06-30,2023-06-30,SOUTH_AUSTRALIA_0abd141a,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,1705,observed,1705,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R11C8,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,South Australia(d),2022–23,Number
2023-06-30,2023-06-30,TASMANIA_412e51e6,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,707,observed,707,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R13C2,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Tasmania(e),2016–17,Number
2023-06-30,2023-06-30,TASMANIA_412e51e6,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,742,observed,742,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R13C3,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Tasmania(e),2017–18,Number
2023-06-30,2023-06-30,TASMANIA_412e51e6,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,734,observed,734,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R13C4,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Tasmania(e),2018–19,Number
2023-06-30,2023-06-30,TASMANIA_412e51e6,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,741,observed,741,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 46,R13C5,sha256:14ed8bbe10badbc3c3d6727192355b798aa3ae65dcd2fef7608450edb11d951c,RecipeV01,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,sha256:d9049f1dead5a38558bd2b69ac170bfbd7e973e374292d6c27c75adea41da486,recorded-crime-offenders,sha256:bd9a056c427d7bcb5cea4a344ce8b98a497554540e6dd2770a1cb583c1326741,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:8eb284b7c518033dc4c2a6d588c444575976fe983781d6ab9deffe951c22c124,sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b1237a559510295d2659316f2469445229b7982e05602574bef64c90b5b16ff2,Tasmania(e),2019–20,Number
