reference_date,jurisdiction_id,indigenous_status_id,expected_time_to_serve_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_expected_time_to_serve
2022-06-30,NSW,NON_INDIGENOUS,YEARS_10_TO_UNDER_15,prisoner-count,person,394,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R29C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,NON-INDIGENOUS,10 & under 15 years
2022-06-30,NSW,NON_INDIGENOUS,YEARS_15_TO_UNDER_20,prisoner-count,person,230,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R30C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,NON-INDIGENOUS,15 & under 20 years
2022-06-30,NSW,NON_INDIGENOUS,YEARS_1_TO_UNDER_2,prisoner-count,person,892,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R26C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,NON-INDIGENOUS,1 & under 2 years
2022-06-30,NSW,NON_INDIGENOUS,YEARS_20_PLUS,prisoner-count,person,194,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R31C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,NON-INDIGENOUS,20 years & over
2022-06-30,NSW,NON_INDIGENOUS,YEARS_2_TO_UNDER_5,prisoner-count,person,1408,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R27C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,NON-INDIGENOUS,2 & under 5 years
2022-06-30,NSW,NON_INDIGENOUS,YEARS_5_TO_UNDER_10,prisoner-count,person,992,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R28C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,NON-INDIGENOUS,5 & under 10 years
2022-06-30,NSW,TOTAL,LIFE,prisoner-count,person,58,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R48C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,Life
2022-06-30,NSW,TOTAL,MEAN,mean-years,year,4.5,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R52C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,Mean (years)
2022-06-30,NSW,TOTAL,MEDIAN,median-years,year,2.2,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R53C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,Median (years)
2022-06-30,NSW,TOTAL,MONTHS_3_TO_UNDER_6,prisoner-count,person,680,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R40C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,3 & under 6 months
2022-06-30,NSW,TOTAL,MONTHS_6_TO_UNDER_12,prisoner-count,person,1364,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R41C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,6 & under 12 months
2022-06-30,NSW,TOTAL,OTHER,prisoner-count,person,65,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R49C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,Other
2022-06-30,NSW,TOTAL,TOTAL,prisoner-count,person,7732,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R50C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,Total
2022-06-30,NSW,TOTAL,UNDER_3_MONTHS,prisoner-count,person,167,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R39C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,Under 3 months
2022-06-30,NSW,TOTAL,YEARS_10_TO_UNDER_15,prisoner-count,person,473,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R45C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,10 & under 15 years
2022-06-30,NSW,TOTAL,YEARS_15_TO_UNDER_20,prisoner-count,person,274,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R46C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,15 & under 20 years
2022-06-30,NSW,TOTAL,YEARS_1_TO_UNDER_2,prisoner-count,person,1350,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R42C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,1 & under 2 years
2022-06-30,NSW,TOTAL,YEARS_20_PLUS,prisoner-count,person,235,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R47C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,20 years & over
2022-06-30,NSW,TOTAL,YEARS_2_TO_UNDER_5,prisoner-count,person,1857,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R43C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,2 & under 5 years
2022-06-30,NSW,TOTAL,YEARS_5_TO_UNDER_10,prisoner-count,person,1198,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R44C2,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NSW,TOTAL,5 & under 10 years
2022-06-30,NT,INDIGENOUS,LIFE,prisoner-count,person,0,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R16C8,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Life
2022-06-30,NT,INDIGENOUS,MEAN,mean-years,year,2.3,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R20C8,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Mean (years)
2022-06-30,NT,INDIGENOUS,MEDIAN,median-years,year,1,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R21C8,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Median (years)
2022-06-30,NT,INDIGENOUS,MONTHS_3_TO_UNDER_6,prisoner-count,person,164,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R8C8,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,3 & under 6 months
2022-06-30,NT,INDIGENOUS,MONTHS_6_TO_UNDER_12,prisoner-count,person,311,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R9C8,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,6 & under 12 months
2022-06-30,NT,INDIGENOUS,OTHER,prisoner-count,person,9,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R17C8,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Other
2022-06-30,NT,INDIGENOUS,TOTAL,prisoner-count,person,1090,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R18C8,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Total
2022-06-30,NT,INDIGENOUS,UNDER_3_MONTHS,prisoner-count,person,76,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R7C8,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,Under 3 months
2022-06-30,NT,INDIGENOUS,YEARS_10_TO_UNDER_15,prisoner-count,person,17,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R13C8,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,10 & under 15 years
2022-06-30,NT,INDIGENOUS,YEARS_15_TO_UNDER_20,prisoner-count,person,10,observed,sha256:a16a47e574d8da8d851f904f8ee60324cac870a89e76f4ea9114680bdde40a2b,Table_28,R14C8,sha256:c516a85c2607c3231140dc526086cabf1852c99ea53b428734d188a1f4877168,prisoners-in-australia,sha256:87d081bcd8e714c9857a75eb3a7c486bfddb2d3535b701abe3e44e33e6f799ad,tidy.table-family-acceptance/v1,sha256:7e063f9cd4b9d03bb1ca3b6c6ebb6d2817359967fda869da3b6cd8df65ba8bce,sha256:d1a707c4fc64208ff1b59830680c0c92ca9e3fdd345064bb1b6c807d0cd7efdb,sha256:d18376f64b8ff9701844e39f726e0e1aaa8083e8686f4f70a50e695b88eb2e23,openai-codex/gpt-5.6-sol,replay:sha256:8bd7de113fd9cda4e10efad5709c057d46b775aef42675170ca87358b1278677,NT,ABORIGINAL AND TORRES STRAIT ISLANDER,15 & under 20 years
