publication_vintage_date,reference_date,sentence_statistic_id,aggregate_sentence_length_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sentence_statistic,raw_aggregate_sentence_length,raw_court_level
2023-06-30,2023-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,LENGTH_MEDIAN,MAGISTRATES_COURTS,sentence-median-duration,month,6,observed,6,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R8C15,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Custody in a correctional institution,Median,Magistrates' Courts
2023-06-30,2023-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,LENGTH_TOTAL,ALL_COURTS,defendant-count,person,43075,observed,43075,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R8C9,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Custody in a correctional institution,Total,All Courts
2023-06-30,2023-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,LENGTH_UNDER_3_MONTHS,ALL_COURTS,defendant-count,person,7071,observed,7071,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R8C2,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Custody in a correctional institution,Under 3 months,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C8,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,10 years & over,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_1_TO_UNDER_2_YEARS,ALL_COURTS,defendant-count,person,1264,observed,1264,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C5,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,1 to under 2 years,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_2_TO_UNDER_5_YEARS,ALL_COURTS,defendant-count,person,391,observed,391,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C6,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,2 to under 5 years,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_3_TO_UNDER_6_MONTHS,ALL_COURTS,defendant-count,person,3199,observed,3199,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C3,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,3 to under 6 months,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_5_TO_UNDER_10_YEARS,ALL_COURTS,defendant-count,person,29,observed,29,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C7,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,5 to under 10 years,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_6_TO_UNDER_12_MONTHS,ALL_COURTS,defendant-count,person,3793,observed,3793,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C4,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,6 to under 12 months,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEAN,ALL_COURTS,sentence-mean-duration,month,6.2,observed,6.2,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C10,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,Mean,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEAN,CHILDRENS_COURTS,sentence-mean-duration,month,6.7,observed,6.7,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C16,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,Mean,Children's Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEAN,HIGHER_COURTS,sentence-mean-duration,month,18.5,observed,18.5,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C12,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,Mean,Higher Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEAN,MAGISTRATES_COURTS,sentence-mean-duration,month,4.8,observed,4.8,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C14,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,Mean,Magistrates' Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEDIAN,ALL_COURTS,sentence-median-duration,month,4,observed,4,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C11,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,Median,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEDIAN,CHILDRENS_COURTS,sentence-median-duration,month,6,observed,6,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C17,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,Median,Children's Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEDIAN,HIGHER_COURTS,sentence-median-duration,month,15,observed,15,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C13,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,Median,Higher Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_MEDIAN,MAGISTRATES_COURTS,sentence-median-duration,month,4,observed,4,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C15,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,Median,Magistrates' Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_TOTAL,ALL_COURTS,defendant-count,person,12182,observed,12182,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C9,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,Total,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_ADULT_SENTENCE,LENGTH_UNDER_3_MONTHS,ALL_COURTS,defendant-count,person,3507,observed,3507,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R21C2,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended adult sentence,Under 3 months,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R22C8,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended juvenile sentence,10 years & over,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_1_TO_UNDER_2_YEARS,ALL_COURTS,defendant-count,person,17,observed,17,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R22C5,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended juvenile sentence,1 to under 2 years,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_2_TO_UNDER_5_YEARS,ALL_COURTS,defendant-count,person,3,observed,3,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R22C6,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended juvenile sentence,2 to under 5 years,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_3_TO_UNDER_6_MONTHS,ALL_COURTS,defendant-count,person,280,observed,280,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R22C3,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended juvenile sentence,3 to under 6 months,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_5_TO_UNDER_10_YEARS,ALL_COURTS,defendant-count,person,0,observed,0,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R22C7,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended juvenile sentence,5 to under 10 years,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_6_TO_UNDER_12_MONTHS,ALL_COURTS,defendant-count,person,27,observed,27,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R22C4,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended juvenile sentence,6 to under 12 months,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_MEAN,ALL_COURTS,sentence-mean-duration,month,3.9,observed,3.9,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R22C10,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended juvenile sentence,Mean,All Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_MEAN,CHILDRENS_COURTS,sentence-mean-duration,month,3.7,observed,3.7,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R22C16,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended juvenile sentence,Mean,Children's Courts
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_MEAN,HIGHER_COURTS,sentence-mean-duration,month,16,observed,16,sha256:c28dc27123429a9599ba601b13190012e3370a93157d82f10f24aabfa1d01381,Table 65,R22C12,sha256:a2cfeb7ef4ac669d0374168775ba93b4261fb89343c66671bc999b47971f7406,criminal-courts-australia,sha256:4a0f77748a2c5edd8a0be033878547a6b00aa14faafd737cdf1742a6387b6b49,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:268633a05e4420a0e5fa4135427c42f4e73105942fd8fe0e0b64d616875e43ec,sha256:977b1bb194df97b7e7cddc935a3fea7ab391a5d042589614d47280fa8b7f6a2f,human-authored/deterministic-map-v1,replay:sha256:5e14e0f1b75249984e416607382f479f8b03009e542abb490959d3ba3203ee42,Fully suspended juvenile sentence,Mean,Higher Courts
