publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_jurisdiction,raw_statistic_basis
2024-06-30,2024-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,TAS_71b7c8af,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,21.4,observed,21.4,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R24C7,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,    40–49 years,Age,Tas.(b),Proportion of FDV offenders (%)(c)
2024-06-30,2024-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,VIC_c5916b82,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,34.2,observed,34.2,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R50C3,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,    40–49 years,Age,Vic.,Offenders of FDV as a proportion of all offenders (%)(g)
2024-06-30,2024-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,VIC_c5916b82,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,23.8,observed,23.8,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R24C3,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,    40–49 years,Age,Vic.,Proportion of FDV offenders (%)(c)
2024-06-30,2024-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,WA_d8689b62,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,29.4,observed,29.4,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R50C6,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,    40–49 years,Age,WA,Offenders of FDV as a proportion of all offenders (%)(g)
2024-06-30,2024-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,WA_d8689b62,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,21.3,observed,21.3,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R24C6,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,    40–49 years,Age,WA,Proportion of FDV offenders (%)(c)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,ACT_ee71241e,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,8.9,observed,8.9,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R58C9,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,ACT,Offenders of FDV as a proportion of all offenders (%)(g)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,ACT_ee71241e,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,0.5,observed,0.5,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R32C9,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,ACT,Proportion of FDV offenders (%)(c)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,AUST_895ceebd,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,,suppressed,np,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R58C10,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,Aust.,Offenders of FDV as a proportion of all offenders (%)(g)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,AUST_895ceebd,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,,suppressed,np,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R32C10,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,Aust.,Proportion of FDV offenders (%)(c)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,NSW_647faf01,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,12.8,observed,12.8,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R58C2,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,NSW,Offenders of FDV as a proportion of all offenders (%)(g)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,NSW_647faf01,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,1.3,observed,1.3,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R32C2,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,NSW,Proportion of FDV offenders (%)(c)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,NT_ff9ec9f7,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,27.1,observed,27.1,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R58C8,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,NT,Offenders of FDV as a proportion of all offenders (%)(g)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,NT_ff9ec9f7,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,1,observed,1,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R32C8,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,NT,Proportion of FDV offenders (%)(c)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,QLD_cfd8a309,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,15.8,observed,15.8,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R58C4,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,Qld,Offenders of FDV as a proportion of all offenders (%)(g)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,QLD_cfd8a309,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,2.5,observed,2.5,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R32C4,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,Qld,Proportion of FDV offenders (%)(c)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,SA_360bf3a8,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,17.9,observed,17.9,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R58C5,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,SA,Offenders of FDV as a proportion of all offenders (%)(g)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,SA_360bf3a8,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,2.2,observed,2.2,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R32C5,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,SA,Proportion of FDV offenders (%)(c)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,TAS_71b7c8af,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,13.7,observed,13.7,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R58C7,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,Tas.(b),Offenders of FDV as a proportion of all offenders (%)(g)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,TAS_71b7c8af,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,2.5,observed,2.5,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R32C7,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,Tas.(b),Proportion of FDV offenders (%)(c)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,VIC_c5916b82,OFFENDERS_OF_FDV_AS_A_PROPORTION_OF_ALL_OFFENDERS_b7a54694,published-value,published-unit,21.5,observed,21.5,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R58C3,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,Vic.,Offenders of FDV as a proportion of all offenders (%)(g)
2024-06-30,2024-06-30,4_4b227777,TIMES_PROCEEDED_AGAINST_96334248,VIC_c5916b82,PROPORTION_OF_FDV_OFFENDERS_ef48049c,published-value,published-unit,2.4,observed,2.4,sha256:91db681481764fc676f68e4bff041e97f144b087f3b9657085d1189a3502de5f,Table 37,R32C3,sha256:69b63442e6ac7f193070994ef65f30bdd00405cb68dc36a959ccc568917a7d9d,RecipeV01,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,sha256:528e0043b3d7cad73065a35fadc5347efee14e95cfd276e8433a466b2c013b18,recorded-crime-offenders,sha256:1fed43286b1a2063b59f02fc9a59b0f0a3d1fea83bbcc893b5b418bac8bb0112,tidy.table-family-acceptance/v2,sha256:b5895dc135667607752e9ccc8c2ba47e805e6b68b1c9b15a6b8eea62a93975fc,sha256:9fec85aafb3bf34b5fd8c474b5ea26ae06b13095347038f9523186cac6627cb3,sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:efe76289327681464f62e57be39bbf1dcc2c0faee1a2f53d6e2c8dd7c5033020,4,Times proceeded against,Vic.,Proportion of FDV offenders (%)(c)
