publication_vintage_date,reference_date,age_group_id,times_proceeded_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_times_proceeded,raw_jurisdiction,raw_statistic_basis
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,4_4b227777,VICTORIA_8abba993,PROPORTION_13745b70,published-value,published-unit,15,observed,15,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R31C12,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,4,Victoria,Proportion (%)
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,6,observed,6,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R116C6,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,Australian Capital Territory(c),Number
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,PROPORTION_13745b70,published-value,published-unit,7.3,observed,7.3,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R116C13,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,Australian Capital Territory(c),Proportion (%)
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,737,observed,737,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R14C6,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,New South Wales,Number
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,NEW_SOUTH_WALES_92f089b8,PROPORTION_13745b70,published-value,published-unit,11.8,observed,11.8,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R14C13,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,New South Wales,Proportion (%)
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,11,observed,11,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R99C6,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,Northern Territory(b),Number
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,PROPORTION_13745b70,published-value,published-unit,6.2,observed,6.2,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R99C13,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,Northern Territory(b),Proportion (%)
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,695,observed,695,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R48C6,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,Queensland,Number
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,PROPORTION_13745b70,published-value,published-unit,13,observed,13,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R48C13,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,Queensland,Proportion (%)
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,182,observed,182,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R65C6,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,South Australia,Number
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,SOUTH_AUSTRALIA_0abd141a,PROPORTION_13745b70,published-value,published-unit,13.8,observed,13.8,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R65C13,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,South Australia,Proportion (%)
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,89,observed,89,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R82C6,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,Tasmania,Number
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,TASMANIA_412e51e6,PROPORTION_13745b70,published-value,published-unit,14,observed,14,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R82C13,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,Tasmania,Proportion (%)
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,644,observed,644,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R31C6,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,Victoria,Number
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,5_OR_MORE_1cef4ac9,VICTORIA_8abba993,PROPORTION_13745b70,published-value,published-unit,14.2,observed,14.2,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R31C13,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,5 or more,Victoria,Proportion (%)
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,MEAN_ded31581,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,1.4,observed,1.4,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R116C8,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,Mean,Australian Capital Territory(c),Number
2025-06-30,2025-06-30,25_29_YEARS_d1e1fc9b,MEAN_ded31581,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,1.7,observed,1.7,sha256:b945e14a3266f51d5496b8fe3d559c7b8c48a5933706760052f51a2cebcac64e,Table 17,R14C8,sha256:7ae65cecb1d0ab5ca10b1ac8b20b5d1a11618629d6620ed18f71f9c30c86b307,RecipeV01,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,sha256:e9185e4bfd2508e002fedba02af21020950264d34172d1d2f02f834f3bbeeec2,recorded-crime-offenders,sha256:8ad472cde3c842463495d56a37b6adf175ab736fc8c5bc837f575de1332df947,tidy.table-family-acceptance/v2,sha256:a55c8a5a5900a17a83042d3f2297db25f623fddf27d0fe6f2cda6500abd53084,sha256:6420bf82dc2d9681caa34cb75be78dea90ece9242202730724ff2e1f8f98262b,sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:9285301029e0d6605a5859f95f36c4b621b282ba6a9e5ef57054fc7f67e00bc0,25–29 years,Mean,New South Wales,Number
