publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_court_level,raw_jurisdiction
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,MAGISTRATES_COURTS,ACT,defendant-count,person,0,observed,0,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R140C9,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,01 Homicide and related offences,Principal offence,Magistrates' Courts,ACT
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,MAGISTRATES_COURTS,AUS,defendant-count,person,29,observed,29,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R140C10,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,01 Homicide and related offences,Principal offence,Magistrates' Courts,Aust.
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,MAGISTRATES_COURTS,NSW,defendant-count,person,27,observed,27,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R140C2,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,01 Homicide and related offences,Principal offence,Magistrates' Courts,NSW
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,MAGISTRATES_COURTS,NT,defendant-count,person,0,observed,0,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R140C8,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,01 Homicide and related offences,Principal offence,Magistrates' Courts,NT
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,MAGISTRATES_COURTS,QLD,defendant-count,person,0,observed,0,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R140C4,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,01 Homicide and related offences,Principal offence,Magistrates' Courts,Qld
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,MAGISTRATES_COURTS,SA,defendant-count,person,0,observed,0,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R140C5,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,01 Homicide and related offences,Principal offence,Magistrates' Courts,SA
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,MAGISTRATES_COURTS,TAS,defendant-count,person,0,observed,0,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R140C7,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,01 Homicide and related offences,Principal offence,Magistrates' Courts,Tas.
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,MAGISTRATES_COURTS,VIC,defendant-count,person,8,observed,8,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R140C3,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,01 Homicide and related offences,Principal offence,Magistrates' Courts,Vic.
2022-06-30,2022-06-30,CHAR_01_HOMICIDE_AND_RELATED_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,MAGISTRATES_COURTS,WA,defendant-count,person,0,observed,0,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R140C6,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,01 Homicide and related offences,Principal offence,Magistrates' Courts,WA
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ALL_COURTS,ACT,defendant-count,person,389,observed,389,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R32C9,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,All Courts,ACT
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ALL_COURTS,AUS,defendant-count,person,48039,observed,48039,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R32C10,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,All Courts,Aust.
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ALL_COURTS,NSW,defendant-count,person,16693,observed,16693,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R32C2,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,All Courts,NSW
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ALL_COURTS,NT,defendant-count,person,2158,observed,2158,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R32C8,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,All Courts,NT
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ALL_COURTS,QLD,defendant-count,person,8826,observed,8826,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R32C4,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,All Courts,Qld
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ALL_COURTS,SA,defendant-count,person,2040,observed,2040,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R32C5,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,All Courts,SA
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ALL_COURTS,TAS,defendant-count,person,1209,observed,1209,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R32C7,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,All Courts,Tas.
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ALL_COURTS,VIC,defendant-count,person,11432,observed,11432,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R32C3,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,All Courts,Vic.
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,ALL_COURTS,WA,defendant-count,person,5299,observed,5299,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R32C6,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,All Courts,WA
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,ACT,defendant-count,person,36,observed,36,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R199C9,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,Children's Courts,ACT
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,AUS,defendant-count,person,4171,observed,4171,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R199C10,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,Children's Courts,Aust.
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,NSW,defendant-count,person,989,observed,989,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R199C2,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,Children's Courts,NSW
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,NT,defendant-count,person,116,observed,116,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R199C8,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,Children's Courts,NT
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,QLD,defendant-count,person,1171,observed,1171,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R199C4,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,Children's Courts,Qld
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,SA,defendant-count,person,123,observed,123,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R199C5,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,Children's Courts,SA
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,TAS,defendant-count,person,99,observed,99,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R199C7,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,Children's Courts,Tas.
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,VIC,defendant-count,person,1155,observed,1155,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R199C3,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,Children's Courts,Vic.
2022-06-30,2022-06-30,CHAR_021_ASSAULT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,CHILDRENS_COURTS,WA,defendant-count,person,489,observed,489,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 8,R199C6,sha256:a8a4c666acf296095b67bc14c17739bc0c3c1e646c1e287f359d6ffdc775023f,criminal-courts-australia,sha256:e93d596e235bc229600a05f8778d7d18ae6ca032ac8dd30b63e09bd000d22a8c,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bb219c7035be7ed94b4e6915ebe778eb26066b20e75a448d129cdca974dbc315,sha256:a7141e518cedecdbaa601a715a4a5229e4fa58465b14395bb232a77227b8cc4f,human-authored/deterministic-map-v1,replay:sha256:a9ddcd73d58d87299e1e8b662bbe55d48082b3efb19654beaca98e51eab1a774,   021 Assault,Principal offence,Children's Courts,WA
