reference_date,sex_id,most_serious_offence_or_charge_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sex,raw_most_serious_offence_or_charge,raw_indigenous_status,raw_statistic_basis
2023-06-30,FEMALE,ANZSOC_01,INDIGENOUS,NUMBER,prisoner-count,person,70,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R26C2,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,01 Homicide and related offences,Aboriginal & Torres Strait Islander,no.
2023-06-30,FEMALE,ANZSOC_01,INDIGENOUS,PROPORTION,prisoner-proportion,percent,5.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R26C3,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,01 Homicide and related offences,Aboriginal & Torres Strait Islander,%
2023-06-30,FEMALE,ANZSOC_01,NON_INDIGENOUS,NUMBER,prisoner-count,person,229,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R26C4,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,01 Homicide and related offences,Non-Indigenous,no.
2023-06-30,FEMALE,ANZSOC_01,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,12.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R26C5,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,01 Homicide and related offences,Non-Indigenous,%
2023-06-30,FEMALE,ANZSOC_01,TOTAL,NUMBER,prisoner-count,person,299,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R26C6,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,01 Homicide and related offences,Total,no.
2023-06-30,FEMALE,ANZSOC_01,TOTAL,PROPORTION,prisoner-proportion,percent,9.4,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R26C7,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,01 Homicide and related offences,Total,%
2023-06-30,FEMALE,ANZSOC_02,INDIGENOUS,NUMBER,prisoner-count,person,488,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R27C2,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,02 Acts intended to cause injury,Aboriginal & Torres Strait Islander,no.
2023-06-30,FEMALE,ANZSOC_02,INDIGENOUS,PROPORTION,prisoner-proportion,percent,37.3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R27C3,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,02 Acts intended to cause injury,Aboriginal & Torres Strait Islander,%
2023-06-30,FEMALE,ANZSOC_02,NON_INDIGENOUS,NUMBER,prisoner-count,person,338,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R27C4,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,02 Acts intended to cause injury,Non-Indigenous,no.
2023-06-30,FEMALE,ANZSOC_02,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,18.2,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R27C5,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,02 Acts intended to cause injury,Non-Indigenous,%
2023-06-30,FEMALE,ANZSOC_02,TOTAL,NUMBER,prisoner-count,person,827,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R27C6,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,02 Acts intended to cause injury,Total,no.
2023-06-30,FEMALE,ANZSOC_02,TOTAL,PROPORTION,prisoner-proportion,percent,26.1,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R27C7,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,02 Acts intended to cause injury,Total,%
2023-06-30,FEMALE,ANZSOC_03,INDIGENOUS,NUMBER,prisoner-count,person,19,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R28C2,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,03 Sexual assault and related offences,Aboriginal & Torres Strait Islander,no.
2023-06-30,FEMALE,ANZSOC_03,INDIGENOUS,PROPORTION,prisoner-proportion,percent,1.5,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R28C3,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,03 Sexual assault and related offences,Aboriginal & Torres Strait Islander,%
2023-06-30,FEMALE,ANZSOC_03,NON_INDIGENOUS,NUMBER,prisoner-count,person,75,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R28C4,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,03 Sexual assault and related offences,Non-Indigenous,no.
2023-06-30,FEMALE,ANZSOC_03,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,4,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R28C5,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,03 Sexual assault and related offences,Non-Indigenous,%
2023-06-30,FEMALE,ANZSOC_03,TOTAL,NUMBER,prisoner-count,person,96,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R28C6,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,03 Sexual assault and related offences,Total,no.
2023-06-30,FEMALE,ANZSOC_03,TOTAL,PROPORTION,prisoner-proportion,percent,3,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R28C7,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,03 Sexual assault and related offences,Total,%
2023-06-30,FEMALE,ANZSOC_04,INDIGENOUS,NUMBER,prisoner-count,person,63,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R29C2,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,04 Dangerous/negligent acts,Aboriginal & Torres Strait Islander,no.
2023-06-30,FEMALE,ANZSOC_04,INDIGENOUS,PROPORTION,prisoner-proportion,percent,4.8,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R29C3,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,04 Dangerous/negligent acts,Aboriginal & Torres Strait Islander,%
2023-06-30,FEMALE,ANZSOC_04,NON_INDIGENOUS,NUMBER,prisoner-count,person,64,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R29C4,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,04 Dangerous/negligent acts,Non-Indigenous,no.
2023-06-30,FEMALE,ANZSOC_04,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,3.5,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R29C5,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,04 Dangerous/negligent acts,Non-Indigenous,%
2023-06-30,FEMALE,ANZSOC_04,TOTAL,NUMBER,prisoner-count,person,125,observed,sha256:6e640bf65399eaa405e48acda86be9403bc2b8196ff2ccd926906a2e76527e2b,Table_5,R29C6,sha256:019da074580fa0374888ec53a7130b0b4279c021f5724bfb5a4571738d0f5d9b,prisoners-in-australia,sha256:09a69a200b456482451b7a2fe1320b572c8d137ec5b057729367494ec81d005d,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:acd3e872e52e31ca48eb057ab44a94450efa907a215a1efef293b17a485fd4e3,sha256:bafca06180dc755868bc2cbd404d3ae82249eb09aa2337fcc45af9b9466ec16b,human-authored/deterministic-geometry-v1,replay:sha256:deae8f166d8e7922f7a539e42804e7f5de9464ceb3f716a990358cf92e8cd3db,FEMALES,04 Dangerous/negligent acts,Total,no.
