publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,sex_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_sex,raw_jurisdiction,raw_statistic_basis
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,FEMALES_29864773,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,627,observed,627,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R37C3,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Females,Victoria,Number
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,FEMALES_29864773,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,143.3,observed,143.3,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R37C6,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Females,Victoria,Offender rate(b)
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,FEMALES_29864773,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,278,observed,278,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R106C3,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Females,Western Australia(e),Number
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,FEMALES_29864773,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,149.6,observed,149.6,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R106C6,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Females,Western Australia(e),Offender rate(b)
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,144,observed,144,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R166C2,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Australian Capital Territory,Number
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,465.4,observed,465.4,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R166C5,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Australian Capital Territory,Offender rate(b)
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,5560,observed,5560,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R14C2,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,New South Wales,Number
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,1072.4,observed,1072.4,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R14C5,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,New South Wales,Offender rate(b)
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,564,observed,564,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R143C2,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Northern Territory,Number
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,3368,observed,3368,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R143C5,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Northern Territory,Offender rate(b)
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,3613,observed,3613,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R60C2,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Queensland,Number
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,1068.9,observed,1068.9,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R60C5,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Queensland,Offender rate(b)
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,764,observed,764,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R83C2,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,South Australia,Number
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,698.8,observed,698.8,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R83C5,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,South Australia,Offender rate(b)
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,259,observed,259,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R120C2,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Tasmania(f),Number
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,807.2,observed,807.2,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R120C5,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Tasmania(f),Offender rate(b)
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,3355,observed,3355,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R37C2,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Victoria,Number
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,785.3,observed,785.3,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R37C5,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Victoria,Offender rate(b)
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,1393,observed,1393,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R106C2,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Western Australia(e),Number
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,MALES_66d5f994,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,744,observed,744,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R106C5,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Males,Western Australia(e),Offender rate(b)
2023-06-30,2023-06-30,40_49_YEARS_aca42295,AGE_ab864bbd,PERSONS_4d6dccab,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,167,observed,167,sha256:7d8841f4bf6fd62436867bbd7ab8bd2b34388e347587ff9ebb8bec5aaa303268,Table 41,R166C4,sha256:5035a2dd798891251c066a99a59bbadbf71611ad39416bd5e02c8ea2ca92ecbf,TargetScopedRecipeV02,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,sha256:5fffff955a54fcb08948f3fc6fcf5d76872fc3be7b6e83ee51a6e9d0f0993249,recorded-crime-offenders,sha256:1ad587f76df92aecc3c261fd6233e3531f5e9e1af3dd056c701adef069314205,tidy.table-family-acceptance/v2,sha256:7b8795a7d25fffafef1029356e46bdef948412ec424b999a40d7a551342070c0,sha256:7b3bd283a09a9f00bffbed1c6c8b6096ea885e82a013ba9b84549bcfc1c264f6,sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,provider-free/offenders-remaining-c4-v1/target-scoped-recipe-v02,replay:sha256:cf7f17612a9e47586e7e47b64a0def8645e2a61a1daa6ac7ed1d229fe562436d,    40–49 years,Age,Persons(c),Australian Capital Territory,Number
