publication_vintage_date,reference_date,principal_offence_id,sentence_statistic_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sentence_statistic,raw_observation_period,raw_court_level
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,SENTENCE_TOTAL,2021-06-30,HIGHER_COURTS,defendant-count,person,269,observed,269,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R35C10,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,01 Homicide and related offences,Total,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,SENTENCE_TOTAL,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,47,observed,47,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R62C10,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,01 Homicide and related offences,Total,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,SENTENCE_TOTAL_CUSTODIAL_ORDERS,2021-06-30,ALL_COURTS,defendant-count,person,286,observed,286,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R8C5,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,01 Homicide and related offences,Total custodial orders,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,SENTENCE_TOTAL_CUSTODIAL_ORDERS,2021-06-30,CHILDRENS_COURTS,defendant-count,person,3,observed,3,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R89C5,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,01 Homicide and related offences,Total custodial orders,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,SENTENCE_TOTAL_CUSTODIAL_ORDERS,2021-06-30,HIGHER_COURTS,defendant-count,person,262,observed,262,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R35C5,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,01 Homicide and related offences,Total custodial orders,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,SENTENCE_TOTAL_CUSTODIAL_ORDERS,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,10,observed,10,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R62C5,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,01 Homicide and related offences,Total custodial orders,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,SENTENCE_TOTAL_NON_CUSTODIAL_ORDERS,2021-06-30,ALL_COURTS,defendant-count,person,42,observed,42,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R8C9,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,01 Homicide and related offences,Total non-custodial orders,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,SENTENCE_TOTAL_NON_CUSTODIAL_ORDERS,2021-06-30,CHILDRENS_COURTS,defendant-count,person,5,observed,5,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R89C9,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,01 Homicide and related offences,Total non-custodial orders,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,SENTENCE_TOTAL_NON_CUSTODIAL_ORDERS,2021-06-30,HIGHER_COURTS,defendant-count,person,7,observed,7,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R35C9,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,01 Homicide and related offences,Total non-custodial orders,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_01_HOMICIDE_AND_RELATED_OFFENCES,SENTENCE_TOTAL_NON_CUSTODIAL_ORDERS,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,32,observed,32,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R62C9,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,01 Homicide and related offences,Total non-custodial orders,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_COMMUNITY_SUPERVISION_WORK_ORDERS,2021-06-30,ALL_COURTS,defendant-count,person,10703,observed,10703,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R10C6,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Community supervision/ work orders,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_COMMUNITY_SUPERVISION_WORK_ORDERS,2021-06-30,CHILDRENS_COURTS,defendant-count,person,1499,observed,1499,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R91C6,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Community supervision/ work orders,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_COMMUNITY_SUPERVISION_WORK_ORDERS,2021-06-30,HIGHER_COURTS,defendant-count,person,136,observed,136,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R37C6,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Community supervision/ work orders,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_COMMUNITY_SUPERVISION_WORK_ORDERS,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,9070,observed,9070,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R64C6,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Community supervision/ work orders,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2021-06-30,ALL_COURTS,defendant-count,person,10205,observed,10205,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R10C2,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Custody in a correctional institution,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2021-06-30,CHILDRENS_COURTS,defendant-count,person,245,observed,245,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R91C2,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Custody in a correctional institution,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2021-06-30,HIGHER_COURTS,defendant-count,person,1588,observed,1588,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R37C2,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Custody in a correctional institution,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,8364,observed,8364,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R64C2,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Custody in a correctional institution,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_CUSTODY_IN_THE_COMMUNITY,2021-06-30,ALL_COURTS,defendant-count,person,2225,observed,2225,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R10C3,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Custody in the community,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_CUSTODY_IN_THE_COMMUNITY,2021-06-30,CHILDRENS_COURTS,defendant-count,person,136,observed,136,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R91C3,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Custody in the community,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_CUSTODY_IN_THE_COMMUNITY,2021-06-30,HIGHER_COURTS,defendant-count,person,125,observed,125,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R37C3,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Custody in the community,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_CUSTODY_IN_THE_COMMUNITY,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,1961,observed,1961,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R64C3,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Custody in the community,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_FINES,2021-06-30,ALL_COURTS,defendant-count,person,7983,observed,7983,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R10C7,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Fines,2020–21,All Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_FINES,2021-06-30,CHILDRENS_COURTS,defendant-count,person,47,observed,47,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R91C7,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Fines,2020–21,Children's Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_FINES,2021-06-30,HIGHER_COURTS,defendant-count,person,20,observed,20,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R37C7,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Fines,2020–21,Higher Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_FINES,2021-06-30,MAGISTRATES_COURTS,defendant-count,person,7916,observed,7916,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R64C7,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Fines,2020–21,Magistrates' Courts
2022-06-30,2021-06-30,ANZSOC_2011_021_ASSAULT,SENTENCE_FULLY_SUSPENDED_SENTENCE,2021-06-30,ALL_COURTS,defendant-count,person,2479,observed,2479,sha256:13031bceb80730548ebcbb6a9074724ebafed087f841b9eecb99afc7aaee210c,Table 10,R10C4,sha256:a3ca283030148d264703a7611510487df92bbad9c289265da6346857e4291290,criminal-courts-australia,sha256:15b3c379b10ec631b0442078505c00f4c3c95a1f2969bfc5f7ad12a5aa39449a,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:180df0bf56272ba723c3814d16ea94d91725b565e722d26785fcb5f54e67cd52,sha256:d8b744dd782e33d67a31cc0e4fbe0d9002e723e9a710513a24ef60cf8cc4a92a,human-authored/deterministic-map-v1,replay:sha256:a7d754c66552389b858f899e76da286889308cfa8f5373c94c35d7b7b8ed3416,021 Assault,Fully suspended sentence,2020–21,All Courts
